case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
flat,adam,250,0.31027663994060833,0.026852873439702257,7.590742495136026e-05,-1.3493010729100692
flat,adam,500,0.19391080964767354,0.004564712393024849,9.843478146907004e-05,-1.3493010729100692
flat,adam,1000,0.1117395147715986,0.002895934740423292,7.153068870591195e-05,-1.3493010729100692
flat,adam,2000,0.051380542449682265,0.0035994042717428583,5.793146732229193e-05,-1.3493010729100692
flat,adam,4000,0.014833805797103916,0.0029467605190614094,8.535269894942577e-05,-1.3493010729100692
flat,adam,8000,0.004956540225787474,0.0016986271315475223,5.051316795223748e-05,-1.3493010729100692
