case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
flat,adam,250,0.28828350997958196,0.00012949188004862666,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,500,0.18836226885845517,0.00016908366237278205,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,1000,0.11663778332584002,2.6797940651412944e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,2000,0.04790938057655479,4.306510118290419e-06,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,4000,0.011587990145620416,6.57599179999524e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,8000,0.002343398068233447,-4.0978060924512505e-06,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,250,0.35641498570306995,6.458071194825887e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,500,0.19737633736808075,9.443386063090475e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,1000,0.11079749846492279,4.932624752462811e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,2000,0.04989679569690893,8.841505837275943e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,4000,0.015874791696148152,0.0001467562433985492,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,8000,0.005784362850662527,7.571354680235842e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,250,0.30088585979140337,0.00012139957534762491,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,500,0.19052111674738775,2.8503840720506268e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,1000,0.10989876923008778,7.390017380692893e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,2000,0.05425055517216361,0.00016634007371696402,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,4000,0.013465369347912752,5.353813844155564e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,8000,0.006729355746511423,0.00010057147448172543,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,250,0.29678267889702004,7.348557754915941e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,500,0.1939933977233363,0.00013656740511513998,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,1000,0.10944902177221938,5.4179850090374515e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,2000,0.05610823169462446,-1.4500324911681517e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,4000,0.019346047577832662,0.0001168930541699531,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,8000,0.004297742892016763,4.7593143956858874e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,250,0.3090161653319663,-9.420620136868507e-06,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,500,0.19930092754110762,6.35851385060171e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,1000,0.1119145010649231,0.00015344923145621525,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,2000,0.04873774910815954,4.50960193151273e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,4000,0.013894830218005591,4.381614073711848e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,8000,0.005627841571513215,3.278548061269593e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
