C,M_opt,N_opt,K_opt,n_eff_opt,gamma_eff_opt,risk_opt,K_time_cap,K_wd_cap,a,b,theta,q_eff,alpha,weight_decay,phase
11937766.417144358,612.6387589926259,19485.816465112108,612.6387589926259,15163.753078212043,0.7781943910516455,0.18495431842980983,724.1231052125875,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
17012542.798525892,701.9032978586159,24237.730254905742,701.9032978586159,18595.845290996975,0.7672271741382697,0.17434394479689652,837.5189298922626,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
24244620.170823306,825.4166545770662,29372.584180829213,825.4166545770662,23714.27442068267,0.8073608462465625,0.1643591919053343,951.9806144467423,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
34551072.94592218,946.243435108125,36513.93675663822,946.243435108125,29107.46066072794,0.7971602967580923,0.15492620724476483,1100.624322577075,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
49238826.317067415,1084.757175082692,45391.5654564017,1084.757175082692,35727.18486283903,0.7870886254662169,0.14604875737473527,1272.4774864793383,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
70170382.86703837,1278.6622075472617,54877.9673418515,1278.6622075472617,45722.89746447038,0.8331740346658356,0.1376741947022993,1444.1046883104984,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
100000000.0,1466.7034703269044,68180.10731079243,1466.7034703269044,56171.17121095353,0.8238645174743224,0.1297784340642421,1668.931276591908,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
142510267.03029963,1682.398257469005,84706.61830373722,1682.398257469005,69007.01071409676,0.8146590206995926,0.12234604080869127,1928.760171290171,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
203091762.0904739,1987.8310085553342,102167.51887680423,1987.8310085553342,88627.64132449577,0.867473755835892,0.11532558801753427,2185.455147548813,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
289426612.47167516,2281.512169291566,126857.36081852468,2281.512169291566,108976.83344050904,0.8590501389699052,0.10871276672794955,2524.7038828690384,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
412462638.29013646,2618.5816380882857,157513.75946837303,2618.5816380882857,133998.265656632,0.8507083197613433,0.10248696657656531,2916.614282074458,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
587801607.2274925,3101.3024525140495,189533.78982788188,3101.3024525140495,172709.48290278457,0.9112332057498788,0.09660675336025729,3299.573176707499,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
837677640.0682924,3561.5930036763325,235197.46338327494,3561.5930036763325,212552.60614830395,0.9037198067137774,0.09106580182118118,3810.264189053116,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
1193776641.7144358,4090.1991721424138,291862.716575033,4090.1991721424138,261587.31773788217,0.8962683579717606,0.08584847785822124,4399.997336888159,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
1701254279.8525858,4855.67727298866,350363.95217540214,4855.67727298866,338356.6537130603,0.9657290700490482,0.08092922459177844,4969.88429280379,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
2424462017.0823307,5579.648227258638,434518.793718561,5579.648227258638,416783.22334407805,0.9591834216819392,0.07628450209578831,5736.835233878527,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
3455107294.5922184,6411.561681237604,538887.0085587775,6411.561681237604,513388.0281497005,0.9526821392906232,0.07191066440775097,6622.141796806895,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
4923882631.706752,7367.511627612314,668323.7001286551,7367.511627612314,632384.5411355457,0.9462249221654253,0.06779161477409665,7644.068582978839,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
7017038286.703836,8772.237458108677,799914.3115098405,8617.123381622489,799914.3115098398,0.9999999999999991,0.06390236310902718,8617.123381622489,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
10000000000.0,10086.12213424677,991461.3234798785,9942.994170899163,991461.3234798779,0.9999999999999994,0.06023784694578642,9942.994170899163,inf,1.5,1.4,0.0,0.0,1.5,0.0,hard_source_time_limited
10000.0,31.888920300861294,313.58854127556987,31.888920300861294,94.08648790058373,0.3000316514049665,0.6023862635451268,79.79739469629706,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
14251.026703029993,36.64536612836196,388.89028023655914,36.64536612836196,112.92107995370547,0.2903674524470408,0.5678422465895502,94.01596138448917,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
20309.17620904735,42.76597288832646,474.89101351862405,42.76597288832646,138.29822069506136,0.29122096809195075,0.5352906800033902,109.4736699040806,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
28942.661247167518,49.290338190563595,587.1873131661421,49.290338190563595,166.62872061788596,0.283774388311314,0.5045973708233851,128.689799618535,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
41246.26382901348,56.87729269793492,725.1798015082218,56.87729269793492,201.07465283942938,0.2772755838224345,0.4756733186393806,151.14270807561908,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
58780.16072274912,66.77080167879761,880.3273174030822,66.77080167879761,248.18178290384336,0.2819198927462187,0.44840695685936727,175.20174274817103,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
83767.76400682924,77.27658125475921,1083.9993520245212,77.27658125475921,300.6511500037047,0.27735362520484574,0.42269574730213694,205.3066727813007,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
119377.66417144357,89.54119518794924,1333.214995856006,89.54119518794924,364.7791770323501,0.2736086663937795,0.3984614033043107,240.3678258073501,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
170125.42798525892,103.87512279304727,1637.7879843685348,103.87512279304727,443.273133322248,0.2706535507360901,0.37561862712648786,281.16304159658915,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
242446.20170823307,120.64626737439967,2009.5623924762924,120.64626737439967,539.4944491786908,0.26846364720922966,0.354088293879263,328.58577469683456,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
345510.7294592218,137.65399987801825,2509.9941139770385,137.65399987801825,641.446362192243,0.25555691888690657,0.33378471356734285,389.2483868124717,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
492388.26317067415,160.1628138507876,3074.2982801825497,160.1628138507876,782.5051749831521,0.2545313120809759,0.3146433043715365,454.28697722372027,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
701703.8286703837,186.57275374218997,3761.0198413001517,186.57275374218997,956.0669178524313,0.25420416753821945,0.2966034056670279,529.7151336028677,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
1000000.0,217.59475847079065,4595.698936076336,217.59475847079065,1169.9399306523123,0.2545727966356235,0.27960544781188135,617.1107349020773,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
1425102.6703029992,248.71036796338632,5729.9688869938645,248.71036796338632,1394.2743268908016,0.24333017410541039,0.26357229540418714,730.0525222819697,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
2030917.620904739,290.57925973890076,6989.203643541576,290.57925973890076,1710.152362269839,0.24468486675876408,0.24845813421969762,849.352104773938,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
2894266.1247167517,339.89831584021783,8515.094043823718,339.89831584021783,2100.852583875358,0.24672100778489658,0.23422502326111116,987.2566238536119,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
4124626.382901348,388.96287334442763,10604.16473026458,388.96287334442763,2507.577974464576,0.2364710505965528,0.22078568758181372,1166.8893822151722,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
5878016.072274912,455.7881862508687,12896.376539780727,455.7881862508687,3087.639029019154,0.2394191127635648,0.20813479775668392,1354.5184282938162,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
8376776.400682924,521.8900772982354,16050.844354137806,521.8900772982354,3688.2681613194677,0.22978655078470409,0.1961958466902513,1600.253786659099,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
11937766.417144358,612.6387589926259,19485.816465112108,612.6387589926259,4552.037864338125,0.23360775631281383,0.18495431842980983,1855.0560421860455,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
17012542.798525892,701.9032978586159,24237.730254905742,701.9032978586159,5441.754359339524,0.22451583964790214,0.17434394479689652,2190.6111486721657,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
24244620.170823306,825.4166545770662,29372.584180829213,825.4166545770662,6731.837299492252,0.22918777789684444,0.1643591919053343,2535.983394313177,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
34551072.94592218,946.243435108125,36513.93675663822,946.243435108125,8053.854497210493,0.2205693281140469,0.15492620724476483,2993.3601886530087,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
49238826.317067415,1084.757175082692,45391.5654564017,1084.757175082692,9635.49316129938,0.2122749692463065,0.14604875737473527,3533.227086228414,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
70170382.86703837,1278.6622075472617,54877.9673418515,1278.6622075472617,11956.856742162285,0.21788082396855915,0.1376741947022993,4082.911041732675,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
100000000.0,1466.7034703269044,68180.10731079243,1466.7034703269044,14316.085861107918,0.20997452813984913,0.1297784340642421,4817.1126674503075,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
142510267.03029963,1682.398257469005,84706.61830373722,1682.398257469005,17140.818762168317,0.20235513004079012,0.12234604080869127,5683.340688476727,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
203091762.0904739,1987.8310085553342,102167.51887680423,1987.8310085553342,21336.49324199591,0.20883832236078778,0.11532558801753427,6555.703630323952,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
289426612.47167516,2281.512169291566,126857.36081852468,2281.512169291566,25566.27236828629,0.20153558455989024,0.10871276672794955,7731.086135443963,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
412462638.29013646,2618.5816380882857,157513.75946837303,2618.5816380882857,30634.56939225954,0.19448821166896604,0.10248696657656531,9117.204834761644,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
587801607.2274925,3101.3024525140495,189533.78982788188,3101.3024525140495,38251.78101958435,0.20182037753965293,0.09660675336025729,10497.710404510752,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
837677640.0682924,3561.5930036763325,235197.46338327494,3561.5930036763325,45870.463660022615,0.19502958492912256,0.09106580182118118,12374.284641986096,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
1193776641.7144358,4090.1991721424138,291862.716575033,4090.1991721424138,55006.57434246494,0.1884672869078969,0.08584847785822124,14586.315920383717,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
1701254279.8525858,4855.67727298866,350363.95217540214,4855.67727298866,68897.40760447699,0.19664525182084083,0.08092922459177844,16764.69844645871,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
2424462017.0823307,5579.648227258638,434518.793718561,5579.648227258638,82683.99470066199,0.19028865010201754,0.07628450209578831,19752.65932447804,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
3455107294.5922184,6411.561681237604,538887.0085587775,6411.561681237604,99229.32106395872,0.1841375269545686,0.07191066440775097,23273.162451144824,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
4923882631.706752,7367.511627612314,668323.7001286551,7367.511627612314,119085.41906400413,0.17818524023774662,0.06779161477409665,27421.122471654373,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
7017038286.703836,8772.237458108677,799914.3115098405,8772.237458108677,149738.1188114338,0.1871926988389577,0.06390670391194417,31445.385785019764,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
10000000000.0,10086.12213424677,991461.3234798785,10086.12213424677,179840.7240576689,0.181389550755702,0.060238687568649245,37033.18531196816,inf,1.5,1.4,0.25,0.125,1.3125,0.0,easy_source_variance_limited
10000.0,31.888920300861294,313.58854127556987,31.888920300861294,49.158066413143544,0.15675976619931808,0.6023862635451268,165.57197568491887,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
14251.026703029993,36.64536612836196,388.89028023655914,36.64536612836196,57.48062058092728,0.14780678124935967,0.5678422465895502,200.478831934716,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
20309.17620904735,42.76597288832646,474.89101351862405,42.76597288832646,68.38890510914138,0.14400968466938432,0.5352906800033902,239.43885303121675,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
28942.661247167518,49.290338190563595,587.1873131661421,49.290338190563595,80.23373739387475,0.13664078837339078,0.5045973708233851,289.15773357917664,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
41246.26382901348,56.87729269793492,725.1798015082218,56.87729269793492,94.25540866852327,0.1299752261059834,0.4756733186393806,348.8336717227174,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
58780.16072274912,66.77080167879761,880.3273174030822,66.77080167879761,112.89115449154193,0.12823770461260328,0.44840695685936727,414.4398349988781,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
83767.76400682924,77.27658125475921,1083.9993520245212,77.27658125475921,133.06195133962106,0.12275095099559714,0.42269574730213694,498.6589011070242,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
119377.66417144357,89.54119518794924,1333.214995856006,89.54119518794924,157.04559087221713,0.11779464779525992,0.3984614033043107,599.3617968703575,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
170125.42798525892,103.87512279304727,1637.7879843685348,103.87512279304727,185.59894103591708,0.1133229348409688,0.37561862712648786,719.6443802372133,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
242446.20170823307,120.64626737439967,2009.5623924762924,120.64626737439967,219.6357979518633,0.10929533652409572,0.354088293879263,863.1578358021301,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
345510.7294592218,137.65399987801825,2509.9941139770385,137.65399987801825,254.76363676859276,0.1014996948996524,0.33378471356734285,1051.79545931381,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
492388.26317067415,160.1628138507876,3074.2982801825497,160.1628138507876,302.086906233488,0.09826206786140161,0.3146433043715365,1259.5594440541286,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
701703.8286703837,186.57275374218997,3761.0198413001517,186.57275374218997,358.6775951890493,0.09536711060398384,0.2966034056670279,1506.7786018504264,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
1000000.0,217.59475847079065,4595.698936076336,217.59475847079065,426.43661111488717,0.09279037139864636,0.27960544781188135,1800.6264198756917,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
1425102.6703029992,248.71036796338632,5729.9688869938645,248.71036796338632,495.62776361647224,0.08649746157286646,0.26357229540418714,2190.6842710318256,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
2030917.620904739,290.57925973890076,6989.203643541576,290.57925973890076,590.4358100787692,0.08447826679429576,0.24845813421969762,2613.780188845801,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
2894266.1247167517,339.89831584021783,8515.094043823718,339.89831584021783,704.316137668272,0.08271384133204447,0.23422502326111116,3115.313322181292,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
4124626.382901348,388.96287334442763,10604.16473026458,388.96287334442763,819.6843974494944,0.07729834629125408,0.22078568758181372,3786.180398874166,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
5878016.072274912,455.7881862508687,12896.376539780727,455.7881862508687,979.7346037454547,0.07596975791791769,0.20813479775668392,4505.563044879982,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
8376776.400682924,521.8900772982354,16050.844354137806,521.8900772982354,1140.975764486861,0.07108509305261095,0.1961958466902513,5472.9356372755465,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
11937766.417144358,612.6387589926259,19485.816465112108,612.6387589926259,1366.4855007525096,0.07012718729025798,0.18495431842980983,6502.5426111378165,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
17012542.798525892,701.9032978586159,24237.730254905742,701.9032978586159,1592.4358395112836,0.06570069980826579,0.17434394479689652,7894.528117140809,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
24244620.170823306,825.4166545770662,29372.584180829213,825.4166545770662,1910.9854521760474,0.06506017449507566,0.1643591919053343,9364.921464806032,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
34551072.94592218,946.243435108125,36513.93675663822,946.243435108125,2228.451771121126,0.06103017009569625,0.15492620724476483,11363.675093193535,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
49238826.317067415,1084.757175082692,45391.5654564017,1084.757175082692,2598.657823667931,0.05724979514451699,0.14604875737473527,13789.022375570126,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
70170382.86703837,1278.6622075472617,54877.9673418515,1278.6622075472617,3126.8014732374686,0.056977355844098125,0.1376741947022993,16322.934475024216,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
100000000.0,1466.7034703269044,68180.10731079243,1466.7034703269044,3648.6743994159087,0.05351523403716247,0.1297784340642421,19796.32635591245,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
142510267.03029963,1682.398257469005,84706.61830373722,1682.398257469005,4257.64954599725,0.050263481546747146,0.12234604080869127,24008.828669222017,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
203091762.0904739,1987.8310085553342,102167.51887680423,1987.8310085553342,5136.613556022864,0.05027638541576704,0.11532558801753427,28361.064687164755,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
289426612.47167516,2281.512169291566,126857.36081852468,2281.512169291566,5997.919577707504,0.04728081633581992,0.10871276672794955,34377.999211825474,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
412462638.29013646,2618.5816380882857,157513.75946837303,2618.5816380882857,7003.6491685197925,0.04446372934122016,0.10248696657656531,41671.45496280113,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
587801607.2274925,3101.3024525140495,189533.78982788188,3101.3024525140495,8472.023229864251,0.04469927624809174,0.09660675336025729,49122.1106716198,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
837677640.0682924,3561.5930036763325,235197.46338327494,3561.5930036763325,9899.19377849155,0.04208886284781033,0.09106580182118118,59512.30690593799,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
1193776641.7144358,4090.1991721424138,291862.716575033,4090.1991721424138,11566.781016214944,0.03963089616909435,0.08584847785822124,72100.21362768464,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
1701254279.8525858,4855.67727298866,350363.95217540214,4855.67727298866,14029.139733256026,0.04004161856877514,0.08092922459177844,84812.8590698297,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
2424462017.0823307,5579.648227258638,434518.793718561,5579.648227258638,16403.354541972687,0.03775062155906928,0.07628450209578831,102698.27976781859,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
3455107294.5922184,6411.561681237604,538887.0085587775,6411.561681237604,19179.368467749002,0.03559070484746538,0.07191066440775097,124355.39590270644,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
4923882631.706752,7367.511627612314,668323.7001286551,7367.511627612314,22425.17979358677,0.03355436862297391,0.06779161477409665,150579.58638723713,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
7017038286.703836,8772.237458108677,799914.3115098405,8772.237458108677,27289.72608821267,0.03411581177576787,0.06390670391194417,176664.68704262725,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
10000000000.0,10086.12213424677,991461.3234798785,10086.12213424677,31929.325968658002,0.03220430813840617,0.060238687568649245,213807.48898881496,inf,1.5,1.4,0.5,0.25,1.125,0.0,easy_source_variance_limited
10000.0,31.888920300861294,313.58854127556987,31.888920300861294,25.683980212253612,0.0819034397997454,0.6023862635451268,460.0279269537896,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
14251.026703029993,36.64536612836196,388.89028023655914,36.64536612836196,29.25956556316216,0.07523861369166587,0.5678422465895502,578.7383049376389,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
20309.17620904735,42.76597288832646,474.89101351862405,42.76597288832646,33.81852867319037,0.07121324200813518,0.5352906800033902,716.1987326270068,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
28942.661247167518,49.290338190563595,587.1873131661421,49.290338190563595,38.63351163183724,0.06579418656633348,0.5045973708233851,898.1766790170026,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
41246.26382901348,56.87729269793492,725.1798015082218,56.87729269793492,44.18300336624142,0.0609269635948906,0.4756733186393806,1124.972947781982,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
58780.16072274912,66.77080167879761,880.3273174030822,66.77080167879761,51.351120994126056,0.05833184995963669,0.44840695685936727,1383.4191736934808,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
83767.76400682924,77.27658125475921,1083.9993520245212,77.27658125475921,58.89045458196156,0.05432702009643766,0.42269574730213694,1727.2861502518651,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
119377.66417144357,89.54119518794924,1333.214995856006,89.54119518794924,67.61163784909948,0.05071322934354534,0.3984614033043107,2153.9066109674422,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
170125.42798525892,103.87512279304727,1637.7879843685348,103.87512279304727,77.71047763594501,0.04744843555920154,0.37561862712648786,2682.5110891624577,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
242446.20170823307,120.64626737439967,2009.5623924762924,120.64626737439967,89.4168305445785,0.04449567272922251,0.354088293879263,3336.631618504861,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
345510.7294592218,137.65399987801825,2509.9941139770385,137.65399987801825,101.18462656446937,0.04031269475932923,0.33378471356734285,4229.777765275673,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
492388.26317067415,160.1628138507876,3074.2982801825497,160.1628138507876,116.62095259585341,0.03793416967625163,0.3146433043715365,5251.2464658604285,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
