case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,adamw,250,0.29734198352258867,0.016695230537546762,-0.02310285908967149,-1.3942849860127728
haar,adamw,500,0.18368756645911785,0.0058765520334138335,-0.022237807140916433,-1.3942849860127728
haar,adamw,1000,0.10732153615265934,0.002010194178753464,-0.027557664176897357,-1.3942849860127728
haar,adamw,2000,0.050429582636346094,0.005855363042473369,-0.028339330492078797,-1.3942849860127728
haar,adamw,4000,0.01388935189529066,0.0016569373927282304,-0.028587530896303504,-1.3942849860127728
haar,adamw,8000,0.0040688735532214155,0.0012004105863332342,-0.03495183803461606,-1.3942849860127728
