C,M_opt,N_opt,K_opt,n_eff_opt,gamma_eff_opt,risk_opt,K_time_cap,K_wd_cap,a,b,theta,q_eff,alpha,weight_decay,phase
2894266.1247167517,303.6956056808377,9530.1547687141,21.201503074213495,9530.154768714096,0.9999999999999997,0.3986049788706622,21.201503074213495,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
4124626.382901348,330.85337928868137,12466.62915086161,23.187273260886542,12466.629150861605,0.9999999999999996,0.3844484052219259,23.187273260886542,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
5878016.072274912,368.2146520435526,15963.558320269281,25.179275772367728,15963.55832026927,0.9999999999999993,0.37082914258397853,25.179275772367728,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
8376776.400682924,399.4848047438443,20968.948759025367,27.575636957789968,20968.948759025352,0.9999999999999993,0.35772231042335784,27.575636957789968,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
11937766.417144358,443.2834980032002,26930.319921492264,29.974170330837875,26930.31992149225,0.9999999999999994,0.34510227557368506,29.974170330837875,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
17012542.798525892,491.3027411041727,34627.412744108144,32.59417661803034,34627.41274410814,0.9999999999999998,0.33295000977254374,32.59417661803034,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
24244620.170823306,529.8830197084256,45754.66521679482,35.7666661248142,45754.665216794805,0.9999999999999997,0.32124215704366293,35.7666661248142,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
34551072.94592218,585.5492566237169,59006.26216339856,38.931341430891706,59006.262163398525,0.9999999999999993,0.3099607348036278,38.931341430891706,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
49238826.317067415,646.2985605669331,76185.88268845147,42.39274133493764,76185.88268845141,0.9999999999999992,0.29908886398700324,42.39274133493764,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
70170382.86703837,712.5072154399717,98483.75054519036,46.18009902061483,98483.7505451903,0.9999999999999994,0.2886094442983475,46.18009902061483,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
100000000.0,762.5725779072333,131135.05900570814,50.80497851027454,131135.05900570808,0.9999999999999996,0.2785049750854511,50.80497851027454,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
142510267.03029963,838.2104491604762,170017.28763108738,55.39846029935273,170017.2876310873,0.9999999999999994,0.26876151746855703,55.39846029935273,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
203091762.0904739,920.2615571976693,220689.17309652478,60.43107813750617,220689.17309652467,0.9999999999999994,0.25936545988891185,60.43107813750617,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
289426612.47167516,1009.1502066268213,286802.3120553189,65.94687430226392,286802.3120553186,0.999999999999999,0.25030330478822355,65.94687430226392,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
412462638.29013646,1105.3165428923096,373162.45825004583,71.99449921002667,373162.4582500455,0.9999999999999991,0.24156227021092067,71.99449921002667,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
587801607.2274925,1209.2159022812311,486101.4531140243,78.62771227640158,486101.4531140241,0.9999999999999996,0.23313023186273468,78.62771227640158,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
837677640.0682924,1321.318005622828,633971.2593816031,85.90593913704474,633971.2593816028,0.9999999999999994,0.22499567128917922,85.90593913704474,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
1193776641.7144358,1442.105986777761,827800.9055227683,93.89489177688623,827800.9055227676,0.9999999999999991,0.2171476294621371,93.89489177688623,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
1701254279.8525858,1572.075247601437,1082171.0235869696,102.6672588992094,1082171.023586969,0.9999999999999993,0.20957566514730858,102.6672588992094,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
2424462017.0823307,1711.7321317903352,1416379.3341581647,112.30347474605263,1416379.3341581635,0.9999999999999992,0.20226981749992962,112.30347474605263,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
3455107294.5922184,1926.6528407670087,1793321.1533930136,121.49340124352457,1793321.153393012,0.9999999999999991,0.1952205581449889,121.49340124352457,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
4923882631.706752,2094.090398499715,2351322.863250988,132.9752316598146,2351322.863250986,0.9999999999999992,0.18841667223380856,132.9752316598146,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
7017038286.703836,2273.3887538951294,3086598.4863702417,145.5995545507595,3086598.486370239,0.9999999999999991,0.1818512757152662,145.5995545507595,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
10000000000.0,2465.1214028545633,4056595.34188466,159.48526433488206,4056595.3418846573,0.9999999999999993,0.1755160397645531,159.48526433488206,inf,3.0,1.4,0.0,0.0,3.0,0.0,hard_source_time_limited
10000.0,43.62991058578331,229.20056139786072,7.927381918011857,229.20056139786064,0.9999999999999997,0.6922972754018927,7.927381918011857,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
14251.026703029993,50.16469389661898,284.0847934286008,8.602939174403366,284.08479342860073,0.9999999999999998,0.6619421194953026,8.602939174403366,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
20309.17620904735,57.67824137053063,352.1115714776952,9.336066207473129,352.11157147769507,0.9999999999999997,0.6332261633769478,9.336066207473129,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
28942.661247167518,66.31714995516825,436.42800190800347,10.131669010244588,436.42800190800335,0.9999999999999998,0.606032838516893,10.131669010244588,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
41246.26382901348,76.24997353721864,540.9347953265927,10.995071655659734,540.9347953265925,0.9999999999999996,0.5802562590811012,10.995071655659734,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
58780.16072274912,86.27732300745664,681.29328395677,12.005088732828451,681.2932839567699,0.9999999999999998,0.5557939398008099,12.005088732828451,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
83767.76400682924,97.5079327140524,859.086657620801,13.113794419264714,859.0866576208007,0.9999999999999996,0.532559812630253,13.113794419264714,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
119377.66417144357,110.07015038660352,1084.559835270043,14.331348404823085,1084.5598352700426,0.9999999999999996,0.510470707160489,14.331348404823085,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
170125.42798525892,126.33185944981119,1346.6549825687157,15.563155409064224,1346.654982568715,0.9999999999999994,0.48944960032718227,15.563155409064224,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
242446.20170823307,142.35475701608283,1703.1127500772047,17.019620292602138,1703.1127500772038,0.9999999999999994,0.4694288313271509,17.019620292602138,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
345510.7294592218,160.22024948489562,2156.473545447787,18.620775566132522,2156.4735454477864,0.9999999999999998,0.4503455729064147,18.620775566132522,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
492388.26317067415,180.11469470311405,2733.7484261474924,20.381744395497048,2733.748426147491,0.9999999999999996,0.4321419740902985,20.381744395497048,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
701703.8286703837,202.24007249685812,3469.657719200456,22.319302709466797,3469.657719200454,0.9999999999999993,0.4147650424677978,22.319302709466797,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
1000000.0,226.8149107899727,4408.881217363992,24.45206718124839,4408.881217363989,0.9999999999999993,0.3981661623501417,24.45206718124839,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
1425102.6703029992,254.0752223680514,5608.979329116188,26.800705379805056,5608.979329116184,0.9999999999999993,0.3823006625524423,26.800705379805056,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
2030917.620904739,284.2754465557888,7144.189361096205,29.38817079406614,7144.1893610962015,0.9999999999999994,0.36712742881118465,29.38817079406614,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
2894266.1247167517,317.68938933255896,9110.364468883845,32.23996577298031,9110.364468883843,0.9999999999999998,0.35260855632359794,32.23996577298031,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
4124626.382901348,346.5081496273081,11903.403678492556,35.69740390258702,11903.40367849255,0.9999999999999996,0.33870872624125664,35.69740390258702,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
5878016.072274912,386.0936164515382,15224.328561290033,39.20557844788097,15224.328561290024,0.9999999999999994,0.3253956176265225,39.20557844788097,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
8376776.400682924,429.6928353689129,19494.80119558205,43.07792591442481,19494.801195582044,0.9999999999999997,0.31263958424865823,43.07792591442481,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
11937766.417144358,477.6501593131554,24992.698493622316,47.35407857821415,24992.6984936223,0.9999999999999994,0.300412786549664,47.35407857821415,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
17012542.798525892,530.3322830523246,32079.02543780721,52.078166080423514,32079.02543780719,0.9999999999999994,0.28868932324702834,52.078166080423514,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
24244620.170823306,588.1289073601299,41223.309834654254,57.29934538163682,41223.309834654225,0.9999999999999993,0.2774450520021704,57.29934538163682,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
34551072.94592218,651.4533335276348,53036.91172908323,63.07239534971597,53036.9117290832,0.9999999999999994,0.2666574287760264,63.07239534971597,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
49238826.317067415,720.7429760952257,68316.76193894938,69.45838411796684,68316.76193894933,0.9999999999999993,0.2563053638968684,69.45838411796684,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
70170382.86703837,818.9502048915035,85683.33269583186,75.71790856257822,85683.33269583182,0.9999999999999994,0.24636875816105397,75.71790856257822,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
100000000.0,904.4490125041373,110564.55213891072,83.44061375691119,110564.55213891063,0.9999999999999992,0.23682860009612425,83.44061375691119,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
142510267.03029963,997.6931841805539,142839.772076171,91.99242271173262,142839.7720761709,0.9999999999999992,0.22766796972722705,91.99242271173262,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
203091762.0904739,1099.2494197768392,184754.94135962697,101.46641345198137,184754.9413596269,0.9999999999999996,0.21887043147509563,101.46641345198137,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
289426612.47167516,1209.7114969774598,239252.59303133495,111.9665377047651,239252.5930313348,0.9999999999999994,0.2104204815778965,111.9665377047651,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
412462638.29013646,1329.700079196161,310192.234131084,123.60893783612312,310192.2341310838,0.9999999999999994,0.2023034726745557,123.60893783612312,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
587801607.2274925,1459.86233733129,402641.80546093587,136.52342863996535,402641.8054609355,0.9999999999999991,0.1945055459838927,136.52342863996535,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
837677640.0682924,1652.905221893391,506791.090603936,149.02810515490475,506791.09060393565,0.9999999999999993,0.18701176440595674,149.02810515490475,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
1193776641.7144358,1811.488772153784,659003.0587355425,164.70964118316496,659003.0587355419,0.9999999999999991,0.17981036418444515,164.70964118316496,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
1701254279.8525858,1982.9404169018874,857945.2339322412,182.12331593532386,857945.2339322405,0.9999999999999992,0.17289039527322766,182.12331593532386,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
2424462017.0823307,2168.0535573797497,1118266.6631226903,201.4687830534661,1118266.6631226894,0.9999999999999991,0.16624061128782122,201.4687830534661,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
3455107294.5922184,2450.3918461934204,1410022.360284777,220.07073080026433,1410022.3602847757,0.9999999999999992,0.15984718469272402,220.07073080026433,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
4923882631.706752,2674.3938524331707,1841120.9804520714,243.61163656444774,1841120.9804520702,0.9999999999999993,0.15370236524786826,243.61163656444774,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
7017038286.703836,2915.4225946609004,2406868.3214414082,269.79224337254755,2406868.321441406,0.999999999999999,0.14779689833203508,269.79224337254755,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
10000000000.0,3291.193153560055,3038411.7654058337,294.8354281539795,3038411.765405831,0.9999999999999991,0.14211795071858985,294.8354281539795,inf,3.0,1.4,0.25,0.125,2.625,0.0,hard_source_time_limited
10000.0,39.30092935589398,254.4469091161656,11.726119131180175,254.44690911616553,0.9999999999999997,0.6498965408529537,11.726119131180175,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
14251.026703029993,45.59229809424956,312.575309837857,12.848982640703166,312.57530983785693,0.9999999999999998,0.6182230430794913,12.848982640703166,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
20309.17620904735,52.95339671512115,383.5292439936709,14.071969396217927,383.5292439936707,0.9999999999999996,0.5883352796488267,14.071969396217927,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
28942.661247167518,60.66897211706865,477.0587045931634,15.505164081660956,477.05870459316327,0.9999999999999998,0.5601090183756413,15.505164081660956,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
41246.26382901348,69.50874553984181,593.396751857239,17.08432604066372,593.3967518572387,0.9999999999999994,0.5334370051117369,17.08432604066372,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
58780.16072274912,79.63651827163878,738.105607809862,18.824321672862578,738.1056078098617,0.9999999999999996,0.5082151474988718,18.824321672862578,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
83767.76400682924,91.23995826962367,918.1039272210832,20.741531483300886,918.1039272210828,0.9999999999999997,0.48434792336894306,20.741531483300886,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
119377.66417144357,104.5340776532589,1141.99758443769,22.85400429025607,1141.9975844376893,0.9999999999999994,0.46174755605916834,22.85400429025607,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
170125.42798525892,119.76521688585206,1420.4911276318655,25.18162713874596,1420.491127631865,0.9999999999999997,0.44033327656615506,25.18162713874596,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
242446.20170823307,137.21560947132926,1766.8995724490908,27.746312519298204,1766.89957244909,0.9999999999999997,0.42003066298021646,27.746312519298204,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
345510.7294592218,157.20861175021614,2197.785004349463,30.572204654480576,2197.7850043494623,0.9999999999999996,0.40077104871498165,30.572204654480576,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
492388.26317067415,180.11469470311405,2733.7484261474924,33.68590679519547,2733.748426147491,0.9999999999999996,0.3824909919993439,33.68590679519547,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
701703.8286703837,202.24007249685812,3469.657719200456,37.45076782705421,3469.657719200455,0.9999999999999998,0.3651277610573726,37.45076782705421,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
1000000.0,231.57047561143284,4318.339794223012,41.275881889540955,4318.33979422301,0.9999999999999996,0.34863006916675854,41.275881889540955,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
1425102.6703029992,259.5558003873729,5490.544492460238,45.92522530987835,5490.544492460235,0.9999999999999996,0.3329457144726754,45.92522530987835,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
2030917.620904739,297.0228600936768,6837.580179061693,50.62920184286945,6837.580179061691,0.9999999999999996,0.3180267841147252,50.62920184286945,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
2894266.1247167517,332.3279830415486,8709.065358347818,56.3765462560006,8709.065358347812,0.9999999999999993,0.3038309981873745,56.3765462560006,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
4124626.382901348,380.07491798176187,10852.140427480856,62.167356734292156,10852.14042748085,0.9999999999999994,0.2903156325366192,62.167356734292156,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
5878016.072274912,424.49808126267226,13846.979130720016,69.27910028797433,13846.97913072001,0.9999999999999996,0.2774445306427086,69.27910028797433,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
8376776.400682924,485.20044661260977,17264.568611106515,76.41530043831554,17264.568611106504,0.9999999999999993,0.2651812441951064,76.41530043831554,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
11937766.417144358,540.9500908903167,22068.147539261372,85.22413712894414,22068.14753926136,0.9999999999999996,0.25349303722883904,85.22413712894414,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
17012542.798525892,617.9393051226518,27531.090282643785,94.02749131892003,27531.090282643767,0.9999999999999993,0.24235021632454637,94.02749131892003,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
24244620.170823306,687.7194566032832,35253.64876336343,104.94931012165075,35253.64876336342,0.9999999999999996,0.23172165886048948,104.94931012165075,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
34551072.94592218,764.4747153563553,45195.83480248448,117.20135367381553,45195.83480248446,0.9999999999999996,0.22158426776941503,117.20135367381553,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
49238826.317067415,872.2441619171179,56450.73761095138,129.37583473437513,56450.737610951335,0.9999999999999992,0.2119078858040493,129.37583473437513,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
70170382.86703837,967.8752198232345,72499.41049204025,144.59346183612985,72499.41049204019,0.9999999999999992,0.20267378910094183,144.59346183612985,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
100000000.0,1103.6655281136912,90607.16082245776,159.6553010761989,90607.1608224577,0.9999999999999993,0.1938565686482512,159.6553010761989,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
142510267.03029963,1222.4982965323682,116572.97800294022,178.57525747772826,116572.97800294014,0.9999999999999993,0.18543723295496606,178.57525747772826,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
203091762.0904739,1393.1873787545258,145774.90809027627,197.2287048312362,145774.90809027618,0.9999999999999994,0.17739580511712036,197.2287048312362,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
289426612.47167516,1540.4577841366834,187883.50804035706,220.77531635857687,187883.50804035694,0.9999999999999993,0.16971305883133792,220.77531635857687,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
412462638.29013646,1754.503470237362,235087.9580958227,243.90095675302368,235087.95809582254,0.9999999999999993,0.1623735394935232,243.90095675302368,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
587801607.2274925,1936.5289162219517,303533.6071171388,273.23501165591153,303533.6071171386,0.9999999999999994,0.15535807814202918,273.23501165591153,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
837677640.0682924,2204.3044550484933,380019.02965344413,301.93501919455855,380019.02965344395,0.9999999999999996,0.14865474235123075,301.93501919455855,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
1193776641.7144358,2428.682917397825,491532.5229007208,338.51567355838665,491532.52290072036,0.999999999999999,0.14224488623084297,338.51567355838665,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
1701254279.8525858,2762.87713284654,615754.5913378405,374.17095344688397,615754.59133784,0.999999999999999,0.13611906339618354,374.17095344688397,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
2424462017.0823307,3038.717288499448,797857.0518087113,419.8342030952373,797857.0518087107,0.9999999999999992,0.13025972137155084,419.8342030952373,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
3455107294.5922184,3454.8103519190117,1000085.9504988579,464.1766139102224,1000085.9504988571,0.9999999999999992,0.12465887057184488,464.1766139102224,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
4923882631.706752,3792.9963262375595,1298151.1734262523,521.2348599669651,1298151.1734262516,0.9999999999999994,0.11930067256557537,521.2348599669651,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
7017038286.703836,4309.823642477727,1628149.750153054,576.4385845225687,1628149.750153053,0.9999999999999994,0.11417760507296615,576.4385845225687,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
10000000000.0,4723.318091625512,2117155.7379821814,647.807081980286,2117155.73798218,0.9999999999999993,0.10927617282295557,647.807081980286,inf,3.0,1.4,0.5,0.25,2.25,0.0,hard_source_time_limited
10000.0,34.4886299151175,289.9506308198306,20.57024657340258,289.9506308198306,1.0,0.6119006479307331,20.57024657340258,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
14251.026703029993,40.32048506874163,353.4438308153706,22.861473375500974,353.4438308153706,1.0,0.5786007840175464,22.861473375500974,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
20309.17620904735,46.58182967881438,435.9892333358484,25.569392381063494,435.98923333584827,0.9999999999999998,0.547254340311603,25.569392381063494,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
28942.661247167518,54.684496462198375,529.2663025099746,28.35477879154326,529.2663025099745,0.9999999999999998,0.5177340251988783,28.35477879154326,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
41246.26382901348,63.3635066661915,650.9466726061266,31.66340039288121,650.9466726061266,1.0,0.48992533081746803,31.66340039288121,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
58780.16072274912,73.506859292342,799.6554510508502,35.335796171380935,799.6554510508503,1.0,0.46372079738092176,35.335796171380935,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
83767.76400682924,85.37489979872112,981.1755469619192,39.40925714420963,981.175546961919,0.9999999999999999,0.43901986631712103,39.40925714420963,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
119377.66417144357,97.58333745262297,1223.340657203919,44.3294100663964,1223.340657203919,1.0,0.4157279185786087,44.3294100663964,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
170125.42798525892,113.53990385468532,1498.375656570882,49.39288320708958,1498.375656570882,1.0,0.39375673328236377,49.39288320708958,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
242446.20170823307,132.26199023655542,1833.0754079430467,55.00001947052455,1833.0754079430465,0.9999999999999999,0.37302768572577333,55.00001947052455,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
345510.7294592218,151.3541002093312,2282.7972878261053,61.82762804476337,2282.797287826105,0.9999999999999998,0.3534611897641831,61.82762804476337,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
492388.26317067415,176.62461855528124,2787.7668877544547,68.78125717373574,2787.7668877544543,0.9999999999999999,0.3349897149536858,68.78125717373574,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
701703.8286703837,202.24007249685812,3469.657719200456,77.29526160733799,3469.657719200455,0.9999999999999998,0.31754267905113087,77.29526160733799,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
1000000.0,231.57047561143284,4318.339794223012,86.86316174558398,4318.339794223012,1.0,0.3010620361085114,86.86316174558398,inf,3.0,1.4,0.75,0.375,1.875,0.0,hard_source_time_limited
