case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
flat,adam,250,0.5526430382165667,1.5827281957814243e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,500,0.37332745614364593,6.610006150731262e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,1000,0.2506097642307,-9.502474754929935e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,2000,0.15098723400935066,-4.093437967478408e-06,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,4000,0.07843451142266217,0.0002024227325293504,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,8000,0.023582913304186437,4.7739855819739496e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adam,250,0.5468032076237822,7.795166033719436e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,500,0.37300739181516507,-2.3532808438808672e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,1000,0.24731699598583778,0.000144289520188301,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,2000,0.14671789394968765,6.785709672640916e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,4000,0.0740163175807009,-4.8050522722720146e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,8000,0.023218847897141497,0.00012092715754519201,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adam,250,0.5553178817843084,-4.764221273245717e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,500,0.3748518834071991,0.0001646430987379821,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,1000,0.24303143723393658,4.755364233188786e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,2000,0.15454885502288906,-3.6460510244307187e-06,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,4000,0.07436464480222806,1.65675732759496e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,8000,0.024207069119950266,3.168617814175434e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adam,250,0.5491869976528657,7.481581843915563e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,500,0.37426888809332065,7.221992106598574e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,1000,0.24877594741880832,7.370045343968457e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,2000,0.14877492030424475,6.853112906524128e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,4000,0.07337332845485747,0.0001107529103423488,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,8000,0.02431401535582407,2.6464112286794794e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adam,250,0.5698330751560771,0.00012523928936059026,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,500,0.3740466945012999,2.1838242879046454e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,1000,0.2406066354198037,3.295311199469353e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,2000,0.1488123217861279,1.6742029671945602e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,4000,0.07253875750880184,2.3137147874496833e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adam,8000,0.023766069386342896,9.949591607605335e-06,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
