case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
band,sgd,250,0.8778755805092993,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,500,0.7027967074104846,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,1000,0.5547274605852304,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,2000,0.4262846705497611,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,4000,0.31848650326974126,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,8000,0.23122017047099605,0.0,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,sgd,250,0.8938388127391899,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,500,0.7136168111995407,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,1000,0.5531101640865701,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,2000,0.4251994294273398,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,4000,0.3192368332358894,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,8000,0.2320880910184409,0.0,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,sgd,250,0.8860019343429794,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,500,0.7014633182048311,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,1000,0.55340248227568,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,2000,0.4248095587328674,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,4000,0.3192669169215501,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,8000,0.23228055176951476,0.0,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,sgd,250,0.896848279988913,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,500,0.7082993581866518,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,1000,0.5584511628621104,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,2000,0.42476498328546297,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,4000,0.31778365555161353,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,8000,0.23174402502380978,0.0,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,sgd,250,0.8847092411784834,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,sgd,500,0.7013502237121731,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,sgd,1000,0.5535308681710862,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,sgd,2000,0.4287739318545629,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,sgd,4000,0.3202617512746774,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,sgd,8000,0.23200239090719393,0.0,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
