case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
band,rmsprop,250,0.4361148359069965,0.5040500141132465,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,500,0.21303760951198708,0.506084139427615,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,1000,0.06208744581768924,0.5001091394514152,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,2000,0.003685229567152651,0.47920435728689814,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,4000,0.0012653627771997634,0.4770113772752592,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,8000,0.0010045048437691288,0.4824804508716496,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,rmsprop,250,0.462205844197909,0.5027746308894598,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,500,0.22325304061947834,0.506972384821726,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,1000,0.06135024891928156,0.5001618958148102,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,2000,0.00438429369787903,0.480017914263383,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,4000,0.0008319870347058694,0.47674981262106286,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,8000,0.0011109922305029046,0.49072560143162114,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,rmsprop,250,0.4493235698201702,0.503057215300388,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,500,0.2158456900282602,0.510781890016901,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,1000,0.060846666600498325,0.5002066309043207,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,2000,0.0038704179185820955,0.4841983200608041,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,4000,0.0013182477790511142,0.4819843901072155,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,8000,0.0010462240739858874,0.4795114557969099,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,rmsprop,250,0.46557891915451044,0.5074666182031029,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,500,0.2181739555194603,0.506616959099286,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,1000,0.06407882576819557,0.49572654197987875,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,2000,0.0038541452145812484,0.4831056145567657,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,4000,0.0007871127473613193,0.4796986124385111,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,8000,0.0009187965094696149,0.4813341660422924,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,rmsprop,250,0.4412338032359936,0.5084286710258628,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,rmsprop,500,0.2148222122977328,0.5053333573730507,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,rmsprop,1000,0.06167346335983771,0.4980234337264019,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,rmsprop,2000,0.004209292219599881,0.4833383139343276,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,rmsprop,4000,0.000971425259559982,0.48409400956140003,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,rmsprop,8000,0.0009625068949406521,0.48080463296870646,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
