case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,rmsprop,250,0.33711453678107506,0.0068727126922903765,-0.021434099659265904,-1.1568436706805323
haar,rmsprop,500,0.2388482477919466,0.005726763759435507,-0.02117939721938633,-1.1568436706805323
haar,rmsprop,1000,0.15270369354584323,0.0037798018226603597,-0.02282327579713552,-1.1568436706805323
haar,rmsprop,2000,0.09013444091782781,0.006630565517884754,-0.02399343823143134,-1.1568436706805323
haar,rmsprop,4000,0.03872301957241933,0.0049873687104979225,-0.026151811940138003,-1.1568436706805323
haar,rmsprop,8000,0.008606746206670244,0.001556323163688519,-0.03366018143245699,-1.1568436706805323
