case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
haar,rmsprop,250,0.3260182625966398,-0.020906743805771733,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,500,0.22984364215831196,-0.019538199081359897,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,1000,0.14821542660063705,-0.02292909005014354,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,2000,0.08588500776779617,-0.023763508288760615,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,4000,0.034177891817659914,-0.02711122530600707,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,8000,0.00788941918727221,-0.036066993659489954,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,rmsprop,250,0.3373376891212558,-0.019685782763547044,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,500,0.24276534876924147,-0.021753307423042267,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,1000,0.1540797557698434,-0.022983199324534853,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,2000,0.08498169201588707,-0.02245203575220245,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,4000,0.03858918996926401,-0.026119349431785288,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,8000,0.0075523393910755555,-0.025453886670995907,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,rmsprop,250,0.33800062645242007,-0.022388333721039322,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,500,0.23923879493858907,-0.022464320523483128,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,1000,0.1546274906189008,-0.021914633987164533,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,2000,0.10119754319652502,-0.025346415894661023,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,4000,0.03974876914775796,-0.027724792341874416,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,8000,0.011329762154463886,-0.03410275378051364,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,rmsprop,250,0.3393599571138347,-0.020839655730849893,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,500,0.24462990713804186,-0.019084009516159517,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,1000,0.1493798386470802,-0.022783195061701678,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,2000,0.09123756982182693,-0.02421124949301867,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,4000,0.04651176084074781,-0.024289293897307163,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,8000,0.008443315570336733,-0.034335693492119734,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,rmsprop,250,0.344856148621225,-0.023349982275121528,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,rmsprop,500,0.23776354595554858,-0.023057149552886846,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,rmsprop,1000,0.15721595609275468,-0.023506260562133008,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,rmsprop,2000,0.08737039178710379,-0.024193981728513947,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,rmsprop,4000,0.03458748608666695,-0.02551439872371608,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,rmsprop,8000,0.007818894730202832,-0.03834157955916573,1.500000000000001,21.4696184256474,4,1.5,1.4,512
