optimizer,lr,step,excess_risk,q_eff,alpha_orig,alpha_eff,case,trial,a,b,dimension
adam,0.003,8000,0.0003999386683135437,0.49519875648657774,1.4999998579167353,0.7572017935463247,aligned,4,1.5,1.4,256
adam,0.01,250,0.2239562166486056,0.5182505956722624,1.4999998579167353,0.7226240380430783,aligned,4,1.5,1.4,256
adam,0.01,500,0.05261224092941219,0.5135988002051239,1.4999998579167353,0.7296017305828436,aligned,4,1.5,1.4,256
adam,0.01,1000,0.001628259891345107,0.5001771067477438,1.4999998579167353,0.7497342688619157,aligned,4,1.5,1.4,256
adam,0.01,2000,0.0018334101362298203,0.4941973762502878,1.4999998579167353,0.7587038637584802,aligned,4,1.5,1.4,256
adam,0.01,4000,0.0014457711544670058,0.5025422856326617,1.4999998579167353,0.7461865008705914,aligned,4,1.5,1.4,256
adam,0.01,8000,0.001544677884517776,0.49324166384376844,1.4999998579167353,0.7601374322324685,aligned,4,1.5,1.4,256
adamw,0.001,250,2.055667428038187,0.5080295116455563,1.4999998579167353,0.7379556626308924,aligned,4,1.5,1.4,256
adamw,0.001,500,1.4662071818869018,0.49865989835145974,1.4999998579167353,0.7520100812407721,aligned,4,1.5,1.4,256
adamw,0.001,1000,0.7113744806855277,0.5159972007600309,1.4999998579167353,0.726004130091256,aligned,4,1.5,1.4,256
adamw,0.001,2000,0.23905896024906204,0.5207252549269008,1.4999998579167353,0.7189120495127284,aligned,4,1.5,1.4,256
adamw,0.001,4000,0.04295839734877893,0.5015372037453482,1.4999998579167353,0.7476941235587563,aligned,4,1.5,1.4,256
adamw,0.001,8000,0.00046939190793695006,0.4989837573993914,1.4999998579167353,0.7515242927148895,aligned,4,1.5,1.4,256
adamw,0.003,250,1.0751386833177987,0.5131416507434905,1.4999998579167353,0.7302874547103405,aligned,4,1.5,1.4,256
adamw,0.003,500,0.43022105920365683,0.5204778815854691,1.4999998579167353,0.7192831094897282,aligned,4,1.5,1.4,256
adamw,0.003,1000,0.1256174438528248,0.5209864725558193,1.4999998579167353,0.7185202231064652,aligned,4,1.5,1.4,256
adamw,0.003,2000,0.008471587585300106,0.49192296748770237,1.4999998579167353,0.7621154765792029,aligned,4,1.5,1.4,256
adamw,0.003,4000,0.0005034254934305975,0.4892843609124531,1.4999998579167353,0.766073386067175,aligned,4,1.5,1.4,256
adamw,0.003,8000,0.0007998320895619093,0.49443639212369084,1.4999998579167353,0.7583453399823359,aligned,4,1.5,1.4,256
adamw,0.01,250,0.22913492651590933,0.5169507270159399,1.4999998579167353,0.7245738408428724,aligned,4,1.5,1.4,256
adamw,0.01,500,0.05512086235391555,0.5076400260739236,1.4999998579167353,0.7385398909330021,aligned,4,1.5,1.4,256
adamw,0.01,1000,0.0019427524987004447,0.49683172318272617,1.4999998579167353,0.7547523437341193,aligned,4,1.5,1.4,256
adamw,0.01,2000,0.001469815139790037,0.4925201778378939,1.4999998579167353,0.7612196611387693,aligned,4,1.5,1.4,256
adamw,0.01,4000,0.0012649602098413863,0.5003602695252656,1.4999998579167353,0.7494595247216574,aligned,4,1.5,1.4,256
adamw,0.01,8000,0.0014920497012418398,0.49020160131733237,1.4999998579167353,0.7646975255901806,aligned,4,1.5,1.4,256
coord_oracle,0.001,250,2.2370315948224357,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.001,500,1.7777225766603184,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.001,1000,1.2622270171123675,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.001,2000,0.794583255467661,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.001,4000,0.4715731216678254,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.001,8000,0.25586967722120246,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,250,1.4659566814832572,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,500,0.9694713790298146,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,1000,0.5790127872119875,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,2000,0.33401898284228737,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,4000,0.16767369533631057,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.003,8000,0.06744297102013073,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,250,0.6812760536833644,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,500,0.39674088448300243,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,1000,0.20553548289375922,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,2000,0.08864783444943103,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,4000,0.0267915128201434,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
coord_oracle,0.01,8000,0.0041445301477108605,0.4999952639540368,1.4999998579167353,0.7500070330266395,aligned,4,1.5,1.4,256
spectral_oracle,0.001,250,2.221320471930306,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.001,500,1.7842212136593487,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.001,1000,1.2633368614660072,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.001,2000,0.7945358149602952,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.001,4000,0.47103360736851263,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.001,8000,0.25526890600855856,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,250,1.4656827886377777,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,500,0.9694452797657973,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,1000,0.583982220891343,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,2000,0.33278370870913654,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,4000,0.16882553553268514,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.003,8000,0.06747028302814914,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,250,0.6633503810302465,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,500,0.391730562219719,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,1000,0.2020767790875487,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,2000,0.0870973364348874,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,4000,0.026358110211595134,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
spectral_oracle,0.01,8000,0.004244300145169128,0.5,1.4999998579167353,0.7499999289583676,aligned,4,1.5,1.4,256
sgd,0.03,250,0.8273931315202792,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.03,500,0.639068304964109,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.03,1000,0.48302094551331015,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.03,2000,0.3594683048089183,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.03,4000,0.25758568072123245,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.03,8000,0.17073783310203725,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,250,0.5180005556753137,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,500,0.3955427813447694,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,1000,0.2858978953699907,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,2000,0.19225515084128103,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,4000,0.12107165379296125,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
sgd,0.1,8000,0.06480237381222392,0.0,1.4999998579167353,1.4999998579167353,band,0,1.5,1.4,256
rmsprop,0.001,250,1.7692538272466547,0.5006470468818232,1.4999998579167353,0.7490293587275674,band,0,1.5,1.4,256
rmsprop,0.001,500,1.2893423105741495,0.4977871203234231,1.4999998579167353,0.7533192481588198,band,0,1.5,1.4,256
rmsprop,0.001,1000,0.7017527102751953,0.4999663673425052,1.4999998579167353,0.7500503779398312,band,0,1.5,1.4,256
rmsprop,0.001,2000,0.27382286344543094,0.5101906267232852,1.4999998579167353,0.7347139903213573,band,0,1.5,1.4,256
rmsprop,0.001,4000,0.051510791563414246,0.48388732876593754,1.4999998579167353,0.7741689335201204,band,0,1.5,1.4,256
rmsprop,0.001,8000,0.0006560866411112341,0.4750081212679411,1.4999998579167353,0.7874877435055283,band,0,1.5,1.4,256
rmsprop,0.003,250,0.7661049983563957,0.49616070007094737,1.4999998579167353,0.7557588783064463,band,0,1.5,1.4,256
rmsprop,0.003,500,0.39012491603712274,0.5028423263202408,1.4999998579167353,0.7457364398818535,band,0,1.5,1.4,256
rmsprop,0.003,1000,0.12333111384000256,0.4954839531423666,1.4999998579167353,0.7567739986031631,band,0,1.5,1.4,256
rmsprop,0.003,2000,0.010192878817203148,0.4716230493238375,1.4999998579167353,0.7925653509407217,band,0,1.5,1.4,256
rmsprop,0.003,4000,0.00051037810175273,0.4751519912289095,1.4999998579167353,0.7872719385845172,band,0,1.5,1.4,256
rmsprop,0.003,8000,0.00039414829890787397,0.47951789927223853,1.4999998579167353,0.7807230771398461,band,0,1.5,1.4,256
rmsprop,0.01,250,0.13958041865045673,0.49781731723023703,1.4999998579167353,0.7532739528028894,band,0,1.5,1.4,256
rmsprop,0.01,500,0.030677806044504048,0.4875886604677995,1.4999998579167353,0.7686169364932248,band,0,1.5,1.4,256
rmsprop,0.01,1000,0.0016019278443918318,0.48007377330349066,1.4999998579167353,0.7798892661719483,band,0,1.5,1.4,256
rmsprop,0.01,2000,0.0017235286278835613,0.4863208629739604,1.4999998579167353,0.7705186325538507,band,0,1.5,1.4,256
rmsprop,0.01,4000,0.002882500739070229,0.479656310685904,1.4999998579167353,0.7805154600390138,band,0,1.5,1.4,256
rmsprop,0.01,8000,0.002064324811281924,0.4809266038847061,1.4999998579167353,0.7786100204212981,band,0,1.5,1.4,256
adam,0.001,250,2.0978551078271233,0.5012818407345199,1.4999998579167353,0.7480771680387159,band,0,1.5,1.4,256
adam,0.001,500,1.5170900869466626,0.49317081743099167,1.4999998579167353,0.7602437018415675,band,0,1.5,1.4,256
adam,0.001,1000,0.808189095740687,0.504523198480572,1.4999998579167353,0.7432151318801805,band,0,1.5,1.4,256
adam,0.001,2000,0.30399723481540164,0.5025710260898857,1.4999998579167353,0.7461433901888388,band,0,1.5,1.4,256
adam,0.001,4000,0.056930894290851214,0.48541445949439,1.4999998579167353,0.7718782376444214,band,0,1.5,1.4,256
adam,0.001,8000,0.0008497694328022584,0.4774997109545712,1.4999998579167353,0.7837503593295964,band,0,1.5,1.4,256
adam,0.003,250,1.1255064757626299,0.4924471743361215,1.4999998579167353,0.7613291663810553,band,0,1.5,1.4,256
adam,0.003,500,0.5158554214501425,0.4948782752862654,1.4999998579167353,0.7576825153012582,band,0,1.5,1.4,256
adam,0.003,1000,0.15547495279328355,0.5005994782131512,1.4999998579167353,0.7491007117238166,band,0,1.5,1.4,256
adam,0.003,2000,0.01343872798641919,0.48030410804926826,1.4999998579167353,0.7795437640860086,band,0,1.5,1.4,256
adam,0.003,4000,0.0004211881040274865,0.47623890849112394,1.4999998579167353,0.7856415628456282,band,0,1.5,1.4,256
adam,0.003,8000,0.0007189949622249169,0.47948308206625034,1.4999998579167353,0.7807753029438814,band,0,1.5,1.4,256
adam,0.01,250,0.27337673676020824,0.5004515248418937,1.4999998579167353,0.7493226417596811,band,0,1.5,1.4,256
adam,0.01,500,0.061740969696506776,0.49455762682610027,1.4999998579167353,0.7581634879459471,band,0,1.5,1.4,256
adam,0.01,1000,0.0025013135800238157,0.47328048249779897,1.4999998579167353,0.790079201415273,band,0,1.5,1.4,256
adam,0.01,2000,0.001870256381939214,0.474198863915822,1.4999998579167353,0.788701629418725,band,0,1.5,1.4,256
adam,0.01,4000,0.0018580461237766776,0.48200828007770224,1.4999998579167353,0.776987506285492,band,0,1.5,1.4,256
adam,0.01,8000,0.001820887804565392,0.48347768576689487,1.4999998579167353,0.774783397960481,band,0,1.5,1.4,256
adamw,0.001,250,2.0834924720983494,0.500788035483182,1.4999998579167353,0.7488178758455615,band,0,1.5,1.4,256
adamw,0.001,500,1.519078260664966,0.494281493908898,1.4999998579167353,0.7585776872825167,band,0,1.5,1.4,256
adamw,0.001,1000,0.7995602105858335,0.5072247041899085,1.4999998579167353,0.7391628737000144,band,0,1.5,1.4,256
adamw,0.001,2000,0.30146114865732776,0.5004849758604095,1.4999998579167353,0.7492724652366604,band,0,1.5,1.4,256
adamw,0.001,4000,0.05660622912451946,0.4923665557073418,1.4999998579167353,0.7614500943127703,band,0,1.5,1.4,256
adamw,0.001,8000,0.0008340944461030298,0.48258118333186906,1.4999998579167353,0.7761281514856417,band,0,1.5,1.4,256
adamw,0.003,250,1.1452438189134906,0.49815024784892825,1.4999998579167353,0.7527745569221564,band,0,1.5,1.4,256
adamw,0.003,500,0.5262917470352286,0.5030241104331562,1.4999998579167353,0.7454637637383088,band,0,1.5,1.4,256
adamw,0.003,1000,0.16066485631683824,0.49724310081964906,1.4999998579167353,0.7541352773371849,band,0,1.5,1.4,256
adamw,0.003,2000,0.014216448129448084,0.48276479094136104,1.4999998579167353,0.7758527400974913,band,0,1.5,1.4,256
adamw,0.003,4000,0.0005373437746499588,0.4745016999713838,1.4999998579167353,0.7882473753784102,band,0,1.5,1.4,256
adamw,0.003,8000,0.0004633891194728996,0.4799576375675788,1.4999998579167353,0.7800634697593151,band,0,1.5,1.4,256
adamw,0.01,250,0.2799928586075586,0.49748566131488337,1.4999998579167353,0.7537714366287972,band,0,1.5,1.4,256
adamw,0.01,500,0.06414254035588357,0.4968032042021945,1.4999998579167353,0.7547951222008648,band,0,1.5,1.4,256
adamw,0.01,1000,0.0026116300770894366,0.4828330444705963,1.4999998579167353,0.7757503598133362,band,0,1.5,1.4,256
adamw,0.01,2000,0.0018822384525500127,0.48352062691345654,1.4999998579167353,0.7747189862467396,band,0,1.5,1.4,256
adamw,0.01,4000,0.0012926358655598472,0.47691108609292765,1.4999998579167353,0.784633296538428,band,0,1.5,1.4,256
adamw,0.01,8000,0.0025714085014755415,0.482739466751677,1.4999998579167353,0.7758907263784192,band,0,1.5,1.4,256
coord_oracle,0.001,250,2.1638047329663768,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.001,500,1.7369801032367809,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.001,1000,1.2377930625574969,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.001,2000,0.7876783691292454,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.001,4000,0.47189261355055806,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.001,8000,0.2590199527067132,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,250,1.465223949975325,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,500,0.9333579064882834,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,1000,0.5881461143386435,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,2000,0.34054489492877127,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,4000,0.17068845676267055,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.003,8000,0.06839166186078335,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,250,0.6855405928891858,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,500,0.4037741788320246,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,1000,0.2076874486182666,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,2000,0.08968908172630527,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,4000,0.02841155062910997,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
coord_oracle,0.01,8000,0.004779614724336034,0.4864079258097993,1.4999998579167353,0.7703880383124625,band,0,1.5,1.4,256
spectral_oracle,0.001,250,2.209507075717948,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.001,500,1.7835817735679775,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.001,1000,1.2594480303131765,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.001,2000,0.800059216930493,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.001,4000,0.47448423039841203,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.001,8000,0.256716167383906,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,250,1.4598369302797913,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,500,0.9549845334765256,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,1000,0.5886437906542576,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,2000,0.33397846806451514,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,4000,0.16733060081481427,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.003,8000,0.06687005926574029,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,250,0.6816464311325081,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,500,0.39410523271500636,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,1000,0.19824368869858197,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,2000,0.08594970737122842,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,4000,0.026171731412011276,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
spectral_oracle,0.01,8000,0.0040722051964423,0.5,1.4999998579167353,0.7499999289583676,band,0,1.5,1.4,256
sgd,0.03,250,0.8171443668562581,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.03,500,0.641348441915948,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.03,1000,0.4875944749488098,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.03,2000,0.3607751413746071,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.03,4000,0.25497789490041445,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.03,8000,0.17077597025904245,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,250,0.5219745953529421,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,500,0.38648665208795974,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,1000,0.27713315479498213,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,2000,0.18834633923928587,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,4000,0.11841058435617843,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
sgd,0.1,8000,0.064397531540859,0.0,1.4999998579167362,1.4999998579167362,band,1,1.5,1.4,256
rmsprop,0.001,250,1.8494357461570434,0.49757437985893194,1.499999857916735,0.7536383588253296,band,1,1.5,1.4,256
rmsprop,0.001,500,1.3401055616377078,0.49524425330436495,1.499999857916735,0.7571335483261081,band,1,1.5,1.4,256
rmsprop,0.001,1000,0.6972799700143495,0.5027067255266214,1.499999857916735,0.7459398410530158,band,1,1.5,1.4,256
rmsprop,0.001,2000,0.25623532666562165,0.49881924421293156,1.499999857916735,0.7517710624712045,band,1,1.5,1.4,256
rmsprop,0.001,4000,0.05315466073937791,0.4865139608061426,1.499999857916735,0.7702289858330131,band,1,1.5,1.4,256
rmsprop,0.001,8000,0.0007070849041984138,0.47436737796629036,1.499999857916735,0.7884488583669654,band,1,1.5,1.4,256
rmsprop,0.003,250,0.7384594031017404,0.5057674750714769,1.499999857916735,0.7413487171706138,band,1,1.5,1.4,256
rmsprop,0.003,500,0.36078280464100326,0.500751784061024,1.499999857916735,0.7488722529736473,band,1,1.5,1.4,256
rmsprop,0.003,1000,0.11594996693215354,0.4968525067009717,1.499999857916735,0.7547211684597038,band,1,1.5,1.4,256
rmsprop,0.003,2000,0.00979099620983533,0.47253419366831984,1.499999857916735,0.7911986345534563,band,1,1.5,1.4,256
rmsprop,0.003,4000,0.0005012762496963937,0.4763567227412545,1.499999857916735,0.7854648414871717,band,1,1.5,1.4,256
rmsprop,0.003,8000,0.00040669604712442915,0.47486570291334673,1.499999857916735,0.7877013710171845,band,1,1.5,1.4,256
rmsprop,0.01,250,0.14107416003782003,0.49700617676752934,1.499999857916735,0.7544906633817013,band,1,1.5,1.4,256
rmsprop,0.01,500,0.032955742255855375,0.48879917118203087,1.499999857916735,0.7668011705938709,band,1,1.5,1.4,256
rmsprop,0.01,1000,0.0020419748383690554,0.48271781046855955,1.499999857916735,0.7759232108000184,band,1,1.5,1.4,256
rmsprop,0.01,2000,0.0019161570316715566,0.4856355995244922,1.499999857916735,0.7715465276306883,band,1,1.5,1.4,256
rmsprop,0.01,4000,0.0015788512594385,0.4847899475103852,1.499999857916735,0.7728150055316959,band,1,1.5,1.4,256
rmsprop,0.01,8000,0.00163109389545761,0.4837620025948718,1.499999857916735,0.7743569227589121,band,1,1.5,1.4,256
adam,0.001,250,2.0993952002905245,0.49710347199557237,1.499999857916735,0.7543447205534608,band,1,1.5,1.4,256
adam,0.001,500,1.528351904375953,0.4934710925016129,1.499999857916735,0.7597932892782997,band,1,1.5,1.4,256
adam,0.001,1000,0.8023365147928743,0.502336451656511,1.499999857916735,0.7464952518055719,band,1,1.5,1.4,256
adam,0.001,2000,0.2812449275946219,0.4982082108037019,1.499999857916735,0.7526876124982314,band,1,1.5,1.4,256
adam,0.001,4000,0.056961953290765865,0.4922492508953561,1.499999857916735,0.7616260515140816,band,1,1.5,1.4,256
adam,0.001,8000,0.0007518265320417495,0.4799049937841763,1.499999857916735,0.7801424354269391,band,1,1.5,1.4,256
adam,0.003,250,1.146797814147892,0.49603136316802465,1.499999857916735,0.7559528836424537,band,1,1.5,1.4,256
adam,0.003,500,0.5196898904237403,0.49769628773113983,1.499999857916735,0.7534554970343389,band,1,1.5,1.4,256
adam,0.003,1000,0.1538467678406975,0.4965130533146507,1.499999857916735,0.7552303484909547,band,1,1.5,1.4,256
adam,0.003,2000,0.013670575608331705,0.4748088154775223,1.499999857916735,0.7877867021628384,band,1,1.5,1.4,256
adam,0.003,4000,0.0003951358862826766,0.4761465795287978,1.499999857916735,0.7857800562759989,band,1,1.5,1.4,256
adam,0.003,8000,0.00036206903402472186,0.47968393331248926,1.499999857916735,0.7804740261030606,band,1,1.5,1.4,256
adam,0.01,250,0.25142077708712623,0.502688700253145,1.499999857916735,0.7459668789606694,band,1,1.5,1.4,256
adam,0.01,500,0.06391028979538778,0.49495737423797936,1.499999857916735,0.7575638668849257,band,1,1.5,1.4,256
adam,0.01,1000,0.0022123231314748982,0.47459555497793793,1.499999857916735,0.7881065928819142,band,1,1.5,1.4,256
adam,0.01,2000,0.001978668166522231,0.4849083514954895,1.499999857916735,0.7726373995708626,band,1,1.5,1.4,256
adam,0.01,4000,0.0017540619404242499,0.4786050046268904,1.499999857916735,0.7820924189781612,band,1,1.5,1.4,256
adam,0.01,8000,0.002237794291916817,0.4777589995650088,1.499999857916735,0.7833614264507804,band,1,1.5,1.4,256
adamw,0.001,250,2.092445571939516,0.49268238617472815,1.499999857916735,0.7609763486565648,band,1,1.5,1.4,256
adamw,0.001,500,1.5243863768578176,0.4924872322151662,1.499999857916735,0.7612690795681796,band,1,1.5,1.4,256
adamw,0.001,1000,0.7872594711707578,0.4991490775040509,1.499999857916735,0.7512763125813893,band,1,1.5,1.4,256
adamw,0.001,2000,0.2800298059874844,0.5052356608542151,1.499999857916735,0.7421464384209446,band,1,1.5,1.4,256
adamw,0.001,4000,0.0567958569978923,0.48535412933476985,1.499999857916735,0.7719687328752796,band,1,1.5,1.4,256
adamw,0.001,8000,0.000770844075673439,0.48089214859800467,1.499999857916735,0.7786617033464546,band,1,1.5,1.4,256
adamw,0.003,250,1.153116880863341,0.4989479554704428,1.499999857916735,0.7515779956032255,band,1,1.5,1.4,256
adamw,0.003,500,0.5039233325702137,0.5058857967015999,1.499999857916735,0.7411712347422408,band,1,1.5,1.4,256
adamw,0.003,1000,0.154412623169829,0.49825518057797624,1.499999857916735,0.7526171578434936,band,1,1.5,1.4,256
adamw,0.003,2000,0.013794158689275419,0.471725274353718,1.499999857916735,0.7924120134104251,band,1,1.5,1.4,256
adamw,0.003,4000,0.0005053166204851895,0.4802482510761268,1.499999857916735,0.7796275495377845,band,1,1.5,1.4,256
adamw,0.003,8000,0.0004585134293274387,0.4794240270893295,1.499999857916735,0.7808638854008718,band,1,1.5,1.4,256
adamw,0.01,250,0.2681830642341171,0.49979018421208643,1.499999857916735,0.7503146526104265,band,1,1.5,1.4,256
adamw,0.01,500,0.06584541082103731,0.49458929082187775,1.499999857916735,0.7581159919567797,band,1,1.5,1.4,256
adamw,0.01,1000,0.002125493303895615,0.48242663550954135,1.499999857916735,0.7763599731971745,band,1,1.5,1.4,256
adamw,0.01,2000,0.0019005571453671148,0.484960493566885,1.499999857916735,0.7725591864711778,band,1,1.5,1.4,256
adamw,0.01,4000,0.001260124797285891,0.48103312211402083,1.499999857916735,0.7784502430924604,band,1,1.5,1.4,256
adamw,0.01,8000,0.0016011259025169853,0.47992143111404995,1.499999857916735,0.7801177794344639,band,1,1.5,1.4,256
