case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,adamw,250,0.5269596687391697,0.0072713244221492895,-0.021532811617936697,-0.9831473161686564
haar,adamw,500,0.3573108837431086,0.0024973322303093776,-0.018795064878114998,-0.9831473161686564
haar,adamw,1000,0.23149159715020726,0.0026584440980177843,-0.021068882691288905,-0.9831473161686564
haar,adamw,2000,0.1362777647468297,0.002664888160355628,-0.02137811360975226,-0.9831473161686564
haar,adamw,4000,0.06909956600770026,0.004555952537917492,-0.02073100726420627,-0.9831473161686564
haar,adamw,8000,0.021666663540221696,0.0009249269868405786,-0.02241583968540852,-0.9831473161686564
