case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,rmsprop,250,0.7234467149597958,0.015735328242786485,-0.021351895548993437,-0.6273025065487514
haar,rmsprop,500,0.5501739338945971,0.009526099300790505,-0.017736191986374283,-0.6273025065487514
haar,rmsprop,1000,0.39777198017000953,0.0029875824788423125,-0.01907059344643014,-0.6273025065487514
haar,rmsprop,2000,0.2717795414578137,0.0021856532502146767,-0.019052179140520976,-0.6273025065487514
haar,rmsprop,4000,0.1725200455963753,0.0026414375557065354,-0.019202776835680745,-0.6273025065487514
haar,rmsprop,8000,0.0949976731608615,0.0017861326420211716,-0.019267534655387487,-0.6273025065487514
