case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
aligned,adam,250,2.132896659327571,0.5064511012815263,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,500,1.53210578914564,0.5047776985088825,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,1000,0.7763270778027516,0.5080059301040836,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,2000,0.3043067754126036,0.50481224384529,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,4000,0.09031061592930517,0.4977396041257194,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,8000,0.006730069428581742,0.48010325755702665,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,250,2.1236549100575592,0.5055738647413093,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,500,1.5200206682506812,0.4988201622025151,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,1000,0.7800521061016004,0.5043900948340956,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,2000,0.30633249374692945,0.5138496782268756,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,4000,0.09101965678475432,0.5013044096891031,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,8000,0.006762733631684694,0.48470161574364967,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,250,2.1323667182587536,0.5105875691155506,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,500,1.533332499859059,0.5005547877088341,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,1000,0.7774735344684011,0.5034451608669133,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,2000,0.3079273944261901,0.5088998690439059,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,4000,0.09100245908904511,0.5067660717409621,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,8000,0.006659004142518793,0.4850266141400247,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,250,2.1248437901659285,0.5010844231426999,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,500,1.5448508052404226,0.5016098302876959,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,1000,0.7954501962710111,0.5042441343329342,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,2000,0.30636125478995724,0.5097638223372194,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,4000,0.09113428639325653,0.5009496639395463,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,8000,0.006757447770193193,0.4827825013027375,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,250,2.114622184923989,0.5049477701829836,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,500,1.5319485392879808,0.5054238342554545,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,1000,0.7884777000338139,0.5085277215789947,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,2000,0.3069669535194084,0.5159497844381127,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,4000,0.09009265505966728,0.5055064609812552,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,8000,0.006641101357637947,0.4865500731074148,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
