case,optimizer,lr,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
gaussian_sketch,adam,0.03,2000,0.013926059654922617,0.002916314343670712,-0.032352151408044746,-1.1676195751356873
gaussian_sketch,adam,0.03,4000,0.003490974183794554,0.0013011404114643573,-0.03711457091585209,-1.1676195751356873
gaussian_sketch,adam,0.03,8000,0.002689750766863216,0.001386962987012513,-0.036086953550987476,-1.1676195751356873
gaussian_sketch,adam,0.03,16000,0.003626856536992351,0.0013071378394229917,-0.03554542937139375,-1.1676195751356873
gaussian_sketch,adam,0.1,250,0.11254023981926235,0.01280858649549646,-0.03326205542277714,-0.35874482005028424
gaussian_sketch,adam,0.1,500,0.05078905650033514,0.014673680110133916,-0.0383463921081616,-0.35874482005028424
gaussian_sketch,adam,0.1,1000,0.01639324463021287,0.00497048707817267,-0.04771502186850403,-0.35874482005028424
gaussian_sketch,adam,0.1,2000,0.013456912607321101,0.009554538879297286,-0.051820762351560766,-0.35874482005028424
gaussian_sketch,adam,0.1,4000,0.01147611940911556,0.008010423286627244,-0.049919448173331604,-0.35874482005028424
gaussian_sketch,adam,0.1,8000,0.014287414721348857,0.006975665891401544,-0.0452045892526457,-0.35874482005028424
gaussian_sketch,adam,0.1,16000,0.009987949079298158,0.004555345846077196,-0.04583398957376546,-0.35874482005028424
gaussian_sketch,adamw,0.0003,250,2.316242348123727,0.025749352415119327,-0.07472178196079986,-0.5668842800746121
gaussian_sketch,adamw,0.0003,500,1.9285810125395568,0.028512560730392923,-0.06625385575401097,-0.5668842800746121
gaussian_sketch,adamw,0.0003,1000,1.4359046834964775,0.027468501066825243,-0.04527070659024472,-0.5668842800746121
gaussian_sketch,adamw,0.0003,2000,0.9971392740261565,0.014664837709078258,-0.027243268450213652,-0.5668842800746121
gaussian_sketch,adamw,0.0003,4000,0.6722952385487874,0.010155130273220665,-0.02163414043126328,-0.5668842800746121
gaussian_sketch,adamw,0.0003,8000,0.4391683856037095,0.009964141477884743,-0.020892518551859585,-0.5668842800746121
gaussian_sketch,adamw,0.0003,16000,0.2714123236604605,0.006675722374772285,-0.0212494482196836,-0.5668842800746121
gaussian_sketch,adamw,0.001,250,1.6007183351261371,0.030818496147884848,-0.059798507696933935,-0.7327358570529182
gaussian_sketch,adamw,0.001,500,1.1405312622237807,0.02338617126308134,-0.037546732117589854,-0.7327358570529182
gaussian_sketch,adamw,0.001,1000,0.7731753037977722,0.011205168603570704,-0.02369104792463921,-0.7327358570529182
gaussian_sketch,adamw,0.001,2000,0.504547824603068,0.011949902923325102,-0.02044310249968635,-0.7327358570529182
gaussian_sketch,adamw,0.001,4000,0.3162140959655489,0.00817014496925199,-0.021032676748562018,-0.7327358570529182
gaussian_sketch,adamw,0.001,8000,0.18080640256557792,0.004019714480901145,-0.021943724833319612,-0.7327358570529182
gaussian_sketch,adamw,0.001,16000,0.0855660756590376,0.002050034424717969,-0.02221359428549736,-0.7327358570529182
gaussian_sketch,adamw,0.003,250,0.9531104892497559,0.014494267254467773,-0.03712909366125474,-1.1507241243214532
gaussian_sketch,adamw,0.003,500,0.6410308566425997,0.010495999784207335,-0.022937901850850075,-1.1507241243214532
gaussian_sketch,adamw,0.003,1000,0.40695992522730506,0.007804463102906974,-0.021090963859070545,-1.1507241243214532
gaussian_sketch,adamw,0.003,2000,0.2423238904968227,0.005378370450712499,-0.021557770413815992,-1.1507241243214532
gaussian_sketch,adamw,0.003,4000,0.1257903349869956,0.003008815592141793,-0.022362313451262918,-1.1507241243214532
gaussian_sketch,adamw,0.003,8000,0.0492080304497429,0.00204948814993,-0.02276823501463667,-1.1507241243214532
gaussian_sketch,adamw,0.003,16000,0.009761594820759955,0.0009518683778090782,-0.0235855315217695,-1.1507241243214532
gaussian_sketch,adamw,0.01,250,0.49824296735931173,0.011170164138577661,-0.02593101984027093,-1.7247010742959543
gaussian_sketch,adamw,0.01,500,0.31012981019472624,0.009719342298453481,-0.02208538214707074,-1.7247010742959543
gaussian_sketch,adamw,0.01,1000,0.17228244295804906,0.005424762717419603,-0.02356134555766245,-1.7247010742959543
gaussian_sketch,adamw,0.01,2000,0.07553684620139971,0.0029146325524114485,-0.0238354194834135,-1.7247010742959543
gaussian_sketch,adamw,0.01,4000,0.021138240711113882,0.0015591489461543818,-0.026718144291255942,-1.7247010742959543
gaussian_sketch,adamw,0.01,8000,0.0030694906670789964,0.0007253501422057132,-0.027484243765806514,-1.7247010742959543
gaussian_sketch,adamw,0.01,16000,0.0010407802425437085,0.00031242971312149493,-0.02757057342404181,-1.7247010742959543
gaussian_sketch,adamw,0.03,250,0.2502628206392268,0.012170249954184552,-0.024933031645402524,-1.1700032527462398
gaussian_sketch,adamw,0.03,500,0.1357837174963151,0.008820146270881908,-0.02538313827672829,-1.1700032527462398
gaussian_sketch,adamw,0.03,1000,0.05528737724500223,0.004452144576042934,-0.02806388529978765,-1.1700032527462398
gaussian_sketch,adamw,0.03,2000,0.014481971414893375,0.0034787344566739728,-0.0325735256078508,-1.1700032527462398
gaussian_sketch,adamw,0.03,4000,0.003206889608331271,0.0008283401907762895,-0.03653217749230022,-1.1700032527462398
gaussian_sketch,adamw,0.03,8000,0.004113263408932056,0.001988725525785871,-0.037043223796442405,-1.1700032527462398
gaussian_sketch,adamw,0.03,16000,0.0029882545581613315,0.001532303014288175,-0.03647082877121777,-1.1700032527462398
gaussian_sketch,adamw,0.1,250,0.10859561486442122,0.007126671505930845,-0.03126354890594833,-0.34958972888167894
gaussian_sketch,adamw,0.1,500,0.05008079927834499,0.00842641045608298,-0.03727784513260213,-0.34958972888167894
gaussian_sketch,adamw,0.1,1000,0.019039558817150897,0.005399757838868733,-0.04589540533794365,-0.34958972888167894
gaussian_sketch,adamw,0.1,2000,0.011117171523813533,0.00540902907216272,-0.05023363224546904,-0.34958972888167894
gaussian_sketch,adamw,0.1,4000,0.009923079386586008,0.004483569300348504,-0.04970858681978137,-0.34958972888167894
gaussian_sketch,adamw,0.1,8000,0.01262181579600502,0.005641645280610897,-0.04747433008825619,-0.34958972888167894
gaussian_sketch,adamw,0.1,16000,0.012022724168292137,0.008012609648382194,-0.04904490920693281,-0.34958972888167894
gaussian_sketch,coord_oracle,0.0003,250,2.373956996812592,0.016055760000936243,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,500,2.0508760051216117,0.026510827170606818,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,1000,1.6448004894930661,0.02492144479263837,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,2000,1.2705594575362402,0.014463676986182623,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,4000,0.9835994629907571,0.009414497462154389,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,8000,0.7583487247401836,0.009062002493733854,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.0003,16000,0.5761253500490102,0.00932225072062318,-0.02097137797289834,-0.3679767710087642
gaussian_sketch,coord_oracle,0.001,250,1.7617315254836488,0.0280157566822302,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,500,1.3616905898292573,0.019666328145903546,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,1000,1.0492528650735995,0.011362225698284583,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,2000,0.8131896438898325,0.010879614536081644,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,4000,0.6206672031770932,0.00969515553257107,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,8000,0.4639726911225238,0.008575003895315172,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.001,16000,0.33642555529412566,0.006882897254819472,-0.02097137797289834,-0.40019206700882015
gaussian_sketch,coord_oracle,0.003,250,1.1646364488497112,0.015707853546078905,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,500,0.9047564800283421,0.013189353480368943,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,1000,0.6962114659615477,0.011130300862052567,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,2000,0.5253724814401718,0.010444728625142792,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,4000,0.3864711299423015,0.008094375494699222,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,8000,0.27352562010829906,0.005641800260572603,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.003,16000,0.18319000980767908,0.0032792091252549535,-0.02097137797289834,-0.4573563523234596
gaussian_sketch,coord_oracle,0.01,250,0.7475800767266192,0.011705045912726123,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,500,0.5690410963978991,0.012055176292365147,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,1000,0.42060025109239446,0.009520854122350398,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,2000,0.30113389530430607,0.007094966805746347,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,4000,0.20518781910204079,0.00380966166311079,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,8000,0.12943893898670808,0.0021284214510447286,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.01,16000,0.07322104454086194,0.0014265412093826136,-0.02097137797289834,-0.5841430580701676
gaussian_sketch,coord_oracle,0.03,250,0.47899596079372453,0.013388004572561793,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,500,0.34774424942138316,0.0089201916070029,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,1000,0.24432976851332738,0.006119845703301811,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,2000,0.15983784150896332,0.0033274526117934265,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,4000,0.09498899916156299,0.0017246688463140188,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,8000,0.049098967321814645,0.0013046216112676521,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.03,16000,0.02006501770386811,0.0010608919646225414,-0.02097137797289834,-0.8077809560418153
gaussian_sketch,coord_oracle,0.1,250,0.27771223170702963,0.007403891333735059,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,500,0.18617275965289407,0.0056471745490040606,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,1000,0.1139217572552322,0.0026411017326841103,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,2000,0.061048717769371465,0.0019070838654464339,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,4000,0.02687102530971951,0.0012322050410368062,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,8000,0.008625428365408453,0.0007313846328868502,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,coord_oracle,0.1,16000,0.0016855593735320869,0.00022771613701516106,-0.02097137797289834,-1.3225763852724077
gaussian_sketch,rmsprop,0.0003,250,2.1182789497429675,0.02248861602365761,-0.07043123136622802,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,500,1.7816608204357063,0.027557971046730814,-0.06051534870872575,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,1000,1.3534201715897747,0.023150687401424508,-0.042418939442439664,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,2000,0.9644583410457169,0.014475594558708865,-0.026636411201687315,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,4000,0.6598153368839035,0.010981539459213978,-0.021227295633614696,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,8000,0.4350979725313392,0.009939154005571334,-0.020363395932379236,-0.544864095226354
gaussian_sketch,rmsprop,0.0003,16000,0.26999861780563955,0.006335155570361445,-0.02093994631361027,-0.544864095226354
gaussian_sketch,rmsprop,0.001,250,1.3314964109171847,0.030230887193240463,-0.04827940071734123,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,500,1.0126987732962687,0.01825254830951997,-0.03159722039367581,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,1000,0.7237818428393621,0.0097756472916295,-0.0217556131969034,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,2000,0.4866553493954354,0.009756016885398882,-0.020871761134141353,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,4000,0.3093122635563657,0.007488119074307771,-0.02134299997527982,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,8000,0.17785106603195536,0.0036540353639157664,-0.021322177186515835,-0.7050309927772757
gaussian_sketch,rmsprop,0.001,16000,0.08412547826831214,0.0018984761542414894,-0.022508362958173468,-0.7050309927772757
gaussian_sketch,rmsprop,0.003,250,0.7607362329489216,0.014889459394255851,-0.026960198084447717,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,500,0.5560422716178712,0.011325377053346177,-0.022681939230193616,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,1000,0.3750306334811081,0.010091750955704765,-0.020938037370863395,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,2000,0.22912751330851883,0.0060636550881822855,-0.022285532068708556,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,4000,0.12054450458145602,0.002936725993582122,-0.022288980948708438,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,8000,0.047197643146158576,0.0019008704651712152,-0.022327849574112203,-1.1339794277857904
gaussian_sketch,rmsprop,0.003,16000,0.008942292616420046,0.0009554496036417631,-0.023232582712864415,-1.1339794277857904
gaussian_sketch,rmsprop,0.01,250,0.3837177832604356,0.014635182031825535,-0.02309373074541765,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,500,0.2569213054260734,0.007045998536990457,-0.022107308458308172,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,1000,0.14892079753962256,0.003413180807570476,-0.023216774191404645,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,2000,0.06877645814099972,0.0029107412163900553,-0.024707348094411198,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,4000,0.020218618809414262,0.0033271773463925108,-0.027342036917795555,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,8000,0.002568107801425119,0.0006957429230112667,-0.03061951676412993,-1.6099906573495206
gaussian_sketch,rmsprop,0.01,16000,0.0015189891866168898,0.0010855646636948317,-0.03161382373935482,-1.6099906573495206
gaussian_sketch,rmsprop,0.03,250,0.19715258733806337,0.012696021993936624,-0.027816873802751017,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,500,0.11084055223834184,0.00507329328972581,-0.02857071069871302,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,1000,0.04998492346046063,0.0049604326834907075,-0.03292310865706467,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,2000,0.016380686639512136,0.0023909244009623055,-0.04557544223239109,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,4000,0.00856140110781314,0.010109333721665724,-0.057395900080185934,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,8000,0.009623328604958462,0.01918745547050272,-0.05597796583861887,-0.7311083467593557
gaussian_sketch,rmsprop,0.03,16000,0.00976709843537174,0.0155681473129093,-0.05538257788787302,-0.7311083467593557
gaussian_sketch,rmsprop,0.1,250,0.14020331444768622,0.04694611634143578,-0.05464434068220285,0.014454801126553509
gaussian_sketch,rmsprop,0.1,500,0.09904322302212928,0.07405357579280727,-0.06875472195297869,0.014454801126553509
gaussian_sketch,rmsprop,0.1,1000,0.02878392000182458,0.007546607997954253,-0.08114829724522447,0.014454801126553509
gaussian_sketch,rmsprop,0.1,2000,0.03039527219593372,0.025236562573688594,-0.08876715043686548,0.014454801126553509
gaussian_sketch,rmsprop,0.1,4000,0.0792835632019513,0.0929996819986707,-0.0942123023014521,0.014454801126553509
gaussian_sketch,rmsprop,0.1,8000,0.056264124228196634,0.09410716692892726,-0.09447270436574229,0.014454801126553509
gaussian_sketch,rmsprop,0.1,16000,0.05866237831171084,0.11610537865402183,-0.09552867380210091,0.014454801126553509
gaussian_sketch,sgd,0.03,250,1.6704621231175143,0.04673868940663956,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,500,1.314648850471994,0.023150146600666475,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,1000,1.0397547109044516,0.008185084840763699,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,2000,0.8111021288801515,0.0063083561276098266,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,4000,0.6246652477308876,0.004017377417265516,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,8000,0.4701398913587159,0.0029484706151390334,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.03,16000,0.3422229258723918,0.0018970204191238837,0.0,-0.38629685383297085
gaussian_sketch,sgd,0.1,250,1.107298624980429,0.01301321042580138,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,500,0.8701908202463091,0.005631223590035806,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,1000,0.6726343564900825,0.0033236732133706793,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,2000,0.5087150148875637,0.003234798397958929,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,4000,0.3743458450538769,0.0029361273821444877,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,8000,0.26368765325015203,0.001854018270944099,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.1,16000,0.17436639121338066,0.0009002786679795314,0.0,-0.4597574948532655
gaussian_sketch,sgd,0.3,250,0.7479767469730266,0.010166572496969943,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,500,0.5748453563791722,0.006490908836108304,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,1000,0.42858594009298995,0.004266543059038046,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,2000,0.30744897012508343,0.0023161622352492577,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,4000,0.20902518045240975,0.0012127508128106674,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,8000,0.1314797744152326,0.0006800432450307331,0.0,-0.5854751227561699
gaussian_sketch,sgd,0.3,16000,0.07366382750007373,0.0005017617778077555,0.0,-0.5854751227561699
gaussian_sketch,spectral_oracle,0.0003,250,2.7561093104011927,0.002818503750907194,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,500,2.6818976448342724,0.0050875735627135925,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,1000,2.5398059599127056,0.00965006806409154,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,2000,2.2897374402098927,0.01513436428258683,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,4000,1.892965161469459,0.018644244132382914,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,8000,1.3796392062205807,0.01692497000521512,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.0003,16000,0.8840979279922527,0.00862522796448696,0.5,-0.31201990060162166
gaussian_sketch,spectral_oracle,0.001,250,2.5823232786223604,0.007743991494972995,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,500,2.363883215637895,0.015160711206501776,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,1000,2.0057191006856754,0.019699513631431846,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,2000,1.5168354937344277,0.0208130780165848,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,4000,1.0035555081319238,0.011327381642095145,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,8000,0.6061909297829813,0.0037103820177098196,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.001,16000,0.3396261444224245,0.0017301084220885938,0.5,-0.5648704884269267
gaussian_sketch,spectral_oracle,0.003,250,2.1711581767993278,0.01790239690618452,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,500,1.7318117258190182,0.019717633373485206,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,1000,1.2092193687573372,0.020228597233322737,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,2000,0.7513530894102107,0.00657363872686383,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,4000,0.43610334862128014,0.0029613102354100335,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,8000,0.2288620946688021,0.0016948759303878984,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.003,16000,0.10066308559760262,0.0006414231505251608,0.5,-0.8146507129580621
gaussian_sketch,spectral_oracle,0.01,250,1.3365409720796781,0.029841006845191927,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,500,0.8508700365876549,0.013686266027093339,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,1000,0.5066879627165319,0.0041822702373863424,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,2000,0.2744109232541663,0.0020627653522134345,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,4000,0.12764289237265286,0.0011347863869100177,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,8000,0.04579169253750543,0.0003870119255904261,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.01,16000,0.01030950401134297,8.308988050039722e-05,0.5,-1.2383572506156393
gaussian_sketch,spectral_oracle,0.03,250,0.6363281598905788,0.015904020144892256,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,500,0.3622062283950438,0.007513447019150961,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,1000,0.182238627941095,0.002922689386960427,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,2000,0.07431771809840915,0.0014374959175223268,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,4000,0.021003363912776924,0.0004953375816413761,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,8000,0.0030843440414646166,8.436619702973632e-05,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.03,16000,0.00017187514084174342,6.976790097811658e-06,0.5,-2.133812095917761
gaussian_sketch,spectral_oracle,0.1,250,0.22225467664951273,0.005022988878425982,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,500,0.09694842318419661,0.002599146883561803,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,1000,0.030898864991271768,0.0010333757835830624,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,2000,0.0057685901823955115,0.0001970972736446023,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,4000,0.0004988074105013088,2.1018362877806533e-05,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,8000,0.00014442589153507247,2.2090356072678623e-05,0.5,-2.1045547570502947
gaussian_sketch,spectral_oracle,0.1,16000,0.0001454145366802788,3.0111737816640446e-05,0.5,-2.1045547570502947
haar,adam,0.0003,250,1.700091810353379,0.021783837367602654,-0.05594800803674642,-0.6614645710948023
haar,adam,0.0003,500,1.2357072908013276,0.01717718619510552,-0.035802063307142085,-0.6614645710948023
haar,adam,0.0003,1000,0.8559819997806255,0.01152504579326577,-0.021261513630906514,-0.6614645710948023
haar,adam,0.0003,2000,0.5732698833204924,0.007442860910048762,-0.01857820960947565,-0.6614645710948023
haar,adam,0.0003,4000,0.3738740413644464,0.0063800420205848765,-0.018742953240680715,-0.6614645710948023
haar,adam,0.0003,8000,0.22745059894464315,0.005435492869711943,-0.01789751005186575,-0.6614645710948023
haar,adam,0.0003,16000,0.12037717899220046,0.0038525814710202036,-0.019877046623921958,-0.6614645710948023
haar,adam,0.001,250,0.9754710709645085,0.015607705637272743,-0.03274364032717414,-1.0544665579176071
haar,adam,0.001,500,0.6713397239158617,0.008121530152283285,-0.021346629026018603,-1.0544665579176071
haar,adam,0.001,1000,0.4392973969221141,0.005528019455861449,-0.01826244548746738,-1.0544665579176071
