case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,adam,250,0.4105501154164905,0.00974670643808571,-0.021411762001349068,-1.2790300325601975
haar,adam,500,0.2740189645152633,0.0064119915248676985,-0.01985410984221452,-1.2790300325601975
haar,adam,1000,0.16919549291053032,0.005491419678222506,-0.022670150262432374,-1.2790300325601975
haar,adam,2000,0.08967876483050075,0.0045071320973740095,-0.023704997563272913,-1.2790300325601975
haar,adam,4000,0.03624234718485579,0.00179075975223631,-0.023087210704879048,-1.2790300325601975
haar,adam,8000,0.007034525881835746,0.000694250584665074,-0.026411570006582074,-1.2790300325601975
