case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
haar,coord_oracle,250,0.6519210035949746,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,500,0.5019113234441835,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,1000,0.38464541688875803,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,2000,0.28656335506821184,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,4000,0.20501038877288644,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,8000,0.1382453839001428,-0.018222321751800274,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,coord_oracle,250,0.6392872455547667,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,500,0.5001729145032889,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,1000,0.37991019215396,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,2000,0.2819200152874854,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,4000,0.20513799472821592,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,8000,0.1384614135338671,-0.017002680580154417,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,coord_oracle,250,0.6697223554339001,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,500,0.50941016126663,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,1000,0.3889844253848216,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,2000,0.28701371061359715,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,4000,0.2050692529921122,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,8000,0.13909368275649753,-0.01778212123142575,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,coord_oracle,250,0.6326658569084167,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,500,0.49356148393225946,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,1000,0.38180320093066383,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,2000,0.28475482436258037,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,4000,0.20209987454076253,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,8000,0.13482553751006088,-0.01700221018515391,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,coord_oracle,250,0.6507121370078174,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,coord_oracle,500,0.5041051147673459,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,coord_oracle,1000,0.3830474216293621,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,coord_oracle,2000,0.2828433884278737,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,coord_oracle,4000,0.20072217506386325,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,coord_oracle,8000,0.1360209960676677,-0.01879223202125435,1.500000000000001,21.4696184256474,4,1.5,1.4,512
