case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
band,adam,250,0.3033938103490891,0.5040542644092694,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,500,0.10233141334423632,0.5039681742528439,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,1000,0.009785077541032642,0.48888371758325333,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,2000,0.0019103708699878261,0.4835470821291832,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,4000,0.0023386009687122304,0.4792604589303352,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,8000,0.0018848101499653069,0.4855259435718302,1.4999999999999987,8825.788548850325,0,1.5,1.4,512
band,adam,250,0.32884488200866263,0.5023637284703486,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,500,0.10579669049799048,0.5051368828595117,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,1000,0.011280571236256903,0.4938272457242442,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,2000,0.002336526502267646,0.4821477412818741,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,4000,0.001863090564122516,0.47955154837069636,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,8000,0.0021399386196442284,0.4919957199885233,1.4999999999999987,8743.133267106792,1,1.5,1.4,512
band,adam,250,0.31783853009611307,0.5029000589869617,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,500,0.10354858257560995,0.5096730553723214,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,1000,0.010113348365456614,0.4899027520382132,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,2000,0.0019693202344005407,0.48277923861120375,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,4000,0.00256167063758099,0.48376582371357957,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,8000,0.001934856412414267,0.48227742446892174,1.4999999999999987,8872.143360150132,2,1.5,1.4,512
band,adam,250,0.32626971151639966,0.5080589940019944,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,500,0.10184538997814294,0.504036505178804,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,1000,0.011394978336244043,0.48772288932173324,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,2000,0.0018868745264945148,0.48506965813883307,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,4000,0.0018303016369321406,0.4823108619815947,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,8000,0.0017992680151927146,0.48276308380709543,1.4999999999999987,8739.639149647133,3,1.5,1.4,512
band,adam,250,0.31640001903968185,0.5069475392325304,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,adam,500,0.10182637742629272,0.5049495535495241,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,adam,1000,0.011057739916985148,0.48692443039092226,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,adam,2000,0.0025444063437154714,0.48304813286900206,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,adam,4000,0.0017463177839377275,0.48719409159606464,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
band,adam,8000,0.001974843795927659,0.48337951592270556,1.4999999999999987,8764.967959532794,4,1.5,1.4,512
