case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
aligned,adamw,250,0.6575251847666513,0.5067536998483859,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,500,0.2662465262993049,0.5108675167190322,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,1000,0.07213578482290248,0.5068299234600402,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,2000,0.0042090599188934034,0.4854180384556023,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,4000,0.0008093637343745901,0.47854512440741825,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,8000,0.001032741316263931,0.4780269150706573,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adamw,250,0.6463912384670822,0.5071725105262099,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,500,0.26879474591628433,0.5036079610715516,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,1000,0.0736054373923461,0.5086148824839345,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,2000,0.004132495443752971,0.48870694266619263,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,4000,0.0009998639913991643,0.4857369621198572,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,8000,0.0007811322063073208,0.4810225573462701,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adamw,250,0.667450818700186,0.5085273458220623,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,500,0.2691488787320153,0.5046223395603731,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,1000,0.0725948290237426,0.5048694628831125,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,2000,0.003970069148683564,0.4823170465367046,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,4000,0.0009802976974569496,0.48445020119392057,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,8000,0.0010742198399910088,0.4820399318011751,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adamw,250,0.6409585348920884,0.5049992353176385,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,500,0.2636405755176161,0.5110557858700921,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,1000,0.07442887478078829,0.5004841111085603,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,2000,0.004451317643764387,0.4892081043840498,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,4000,0.0011918388517618349,0.4837051878649139,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,8000,0.0010022386835238143,0.483446518077865,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adamw,250,0.6431776310440093,0.5073538028936195,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adamw,500,0.2650058873403685,0.5079567735706201,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adamw,1000,0.07264606934510591,0.5044464982591097,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adamw,2000,0.004113041217877726,0.4871457858879302,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adamw,4000,0.0007233169182161421,0.4847216419735034,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adamw,8000,0.0011267681393278203,0.480943810364325,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
