case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
haar,adam,250,0.5230064187086744,-0.02158564601969748,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,500,0.3557690487504401,-0.01819757177374348,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,1000,0.22825474870488072,-0.021500118544056424,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,2000,0.13485186919058945,-0.020562038490169687,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,4000,0.06550262666516299,-0.022121929189643286,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,8000,0.021042246753940955,-0.01993600426474229,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,adam,250,0.5219108590641616,-0.020873841316922714,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,500,0.3561285449276548,-0.018020057021181257,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,1000,0.23064298098612063,-0.020673628990083737,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,2000,0.13520911744016073,-0.02092994968409423,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,4000,0.06817165184721813,-0.02076163658178043,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,8000,0.020885660833371667,-0.018737444142537196,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,adam,250,0.5321166234068753,-0.021320880024538136,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,500,0.35816405165789195,-0.01964317690920514,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,1000,0.2345155605778616,-0.022974105115804777,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,2000,0.14057769668684555,-0.023344173000134028,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,4000,0.07562482718765495,-0.021236693171212018,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,8000,0.022689577291928914,-0.02702724608830076,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,adam,250,0.5203496702043049,-0.019953056924806756,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,500,0.3547722634457667,-0.017203924981865848,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,1000,0.2335152431818882,-0.020314227042489863,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,2000,0.13376116585245404,-0.01949147540722418,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,4000,0.06393189101106356,-0.01843856529296528,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,8000,0.02020238142240155,-0.022945747234204505,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,adam,250,0.5369535528804864,-0.0239287844326892,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,adam,500,0.36106228637883026,-0.02091341424137161,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,adam,1000,0.22950277647156409,-0.019888801683943136,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,adam,2000,0.13539952091258406,-0.022589540566115174,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,adam,4000,0.0698799782716095,-0.021119536266033245,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,adam,8000,0.020904133796301665,-0.023636074249688388,1.500000000000001,21.4696184256474,4,1.5,1.4,512
