case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
flat,adamw,250,0.5527379831267262,1.555422518328964e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,500,0.3734550311873241,6.614701402207768e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,1000,0.2508534311918823,-9.506395668301693e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,2000,0.1513461390500247,-4.4161891286087496e-06,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,4000,0.07894810159583035,0.00020161158669029788,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,8000,0.024145263540181323,4.487408101094825e-05,1.5000000000000064,1.0000000000000004,0,1.5,1.4,512
flat,adamw,250,0.5468917008443861,7.772551278550921e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,500,0.37314096816812214,-2.3576432020222526e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,1000,0.24752381306667814,0.00014447528526773112,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,2000,0.14703611732528202,6.694380908489617e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,4000,0.0745262962145179,-4.81700580376998e-05,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,8000,0.02380281869555506,0.00012173393267411736,1.5000000000000064,1.0000000000000004,1,1.5,1.4,512
flat,adamw,250,0.5554166197878505,-4.801418576239058e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,500,0.3749897545071274,0.00016486176446839362,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,1000,0.2432543443792571,4.768808064359309e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,2000,0.1548897354047583,-4.4691607625768626e-06,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,4000,0.07490623563711205,1.6790940818522948e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,8000,0.02481326085037014,3.27711780924167e-05,1.5000000000000064,1.0000000000000004,2,1.5,1.4,512
flat,adamw,250,0.549275045405993,7.486387599531241e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,500,0.374404196394317,7.233940822526375e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,1000,0.24900713030046379,7.367764098276108e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,2000,0.14910815465378152,6.905393277867322e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,4000,0.07386384869322495,0.00010805617484610508,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,8000,0.024829498158458647,2.421611206415708e-05,1.5000000000000064,1.0000000000000004,3,1.5,1.4,512
flat,adamw,250,0.569939819618061,0.00012512444663748123,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adamw,500,0.3741894533742767,2.1709222065791067e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adamw,1000,0.24081803088393972,3.3121643796207856e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adamw,2000,0.14913688567845498,1.659917371032993e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adamw,4000,0.07302053123137901,2.4002924102650702e-05,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
flat,adamw,8000,0.02431338506536103,7.237934097847898e-06,1.5000000000000064,1.0000000000000004,4,1.5,1.4,512
