C,M_opt,N_opt,K_opt,n_eff_opt,gamma_eff_opt,risk_opt,K_time_cap,K_wd_cap,a,b,theta,q_eff,alpha,weight_decay,phase
10000.0,48.43572732047788,206.45916874199912,5.9103253909672055,206.45916874199906,0.9999999999999998,0.7317406715709548,5.9103253909672055,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
14251.026703029993,55.95441708000796,254.68993239001617,6.338754414933956,254.6899323900161,0.9999999999999998,0.7025602367278577,6.338754414933956,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
20309.17620904735,63.72598564616603,318.69536427121886,6.830595726796721,318.69536427121875,0.9999999999999997,0.6749010971783524,6.830595726796721,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
28942.661247167518,72.49116351748678,399.25778319430316,7.363502925496753,399.257783194303,0.9999999999999996,0.6486494483471178,7.363502925496753,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
41246.26382901348,82.36446898889776,500.77739024303344,7.94111656348365,500.7773902430333,0.9999999999999998,0.6236999953857921,7.94111656348365,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
58780.16072274912,91.98651789618825,639.0084337042272,8.613285907981824,639.0084337042272,1.0,0.5999561282761705,8.613285907981824,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
83767.76400682924,104.20650252898665,803.8631176929476,9.298096182894946,803.8631176929473,0.9999999999999996,0.5773317792804394,9.298096182894946,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
119377.66417144357,117.9103107987606,1012.4446569832838,10.041311292644952,1012.4446569832836,0.9999999999999998,0.555750439553191,10.041311292644952,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
170125.42798525892,130.9084489598827,1299.575614385244,10.912741082278734,1299.5756143852434,0.9999999999999994,0.5351379213304118,10.912741082278734,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
242446.20170823307,147.68638147791967,1641.6286950904866,11.79663960399881,1641.6286950904862,0.9999999999999998,0.5154334076979572,11.79663960399881,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
345510.7294592218,163.2895810172874,2115.938612290534,12.838107893931356,2115.9386122905325,0.9999999999999993,0.49657534715485707,12.838107893931356,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
492388.26317067415,180.11469470311405,2733.7484261474924,13.98254359348558,2733.7484261474906,0.9999999999999993,0.478514840537642,13.98254359348558,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
701703.8286703837,202.24007249685812,3469.657719200456,15.138942679749656,3469.6577192004547,0.9999999999999996,0.46119937060613203,15.138942679749656,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
1000000.0,222.1570069363512,4501.320997210337,16.5112515814884,4501.320997210335,0.9999999999999996,0.44458987925593957,16.5112515814884,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
1425102.6703029992,248.71036796338632,5729.9688869938645,17.894411545700073,5729.968886993862,0.9999999999999996,0.4286437943215481,17.894411545700073,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
2030917.620904739,272.075117346207,7464.547440846862,19.54344679625292,7464.547440846859,0.9999999999999997,0.41332673868892494,19.54344679625292,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
2894266.1247167517,303.6956056808377,9530.1547687141,21.201503074213495,9530.154768714096,0.9999999999999997,0.3986049788706622,21.201503074213495,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
4124626.382901348,416.8933499377021,9893.720740610772,21.46775099640429,9893.720740610766,0.9999999999999994,0.38498623400198934,21.46775099640429,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
5878016.072274912,591.584270147493,9936.058764391102,21.49832960838459,9936.058764391097,0.9999999999999994,0.3731170164231184,21.49832960838459,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
8376776.400682924,848.4599712610491,9872.918799260135,21.452694839317058,9872.918799260127,0.9999999999999992,0.3629197318224388,21.452694839317058,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
11937766.417144358,1199.6642955467328,9950.922488448206,21.509044320624074,9950.922488448201,0.9999999999999994,0.3538827436976635,21.509044320624074,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
17012542.798525892,1712.3696519311222,9935.087776952847,21.497629287512712,9935.087776952842,0.9999999999999994,0.34616430208481963,21.497629287512712,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
24244620.170823306,2403.9287600096727,10085.415414192954,21.544346900318832,9999.999999999993,0.9915307986151212,0.3394260464342481,21.60551372030271,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
34551072.94592218,3402.838993244868,10153.60204068165,21.544346900318832,9999.999999999993,0.984872162601387,0.33364644075410427,21.65409540559643,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
49238826.317067415,4856.875205868897,10137.964067425235,21.544346900318832,9999.999999999993,0.9863913438134446,0.3285213995983389,21.64297291079644,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
70170382.86703837,6989.8559410722,10038.888277327596,21.544346900318832,9999.999999999993,0.9961262366655249,0.3239981754238453,21.57223819459313,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
100000000.0,9858.815924804565,10143.205914657783,21.544346900318832,9999.999999999993,0.9858815924804557,0.32025061159289997,21.646702443652885,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
142510267.03029963,14004.3627152441,10176.133675484829,21.544346900318832,9999.999999999993,0.9826914935375547,0.31693464065443117,21.670100947745528,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
203091762.0904739,20034.753480833646,10136.973349073784,21.544346900318832,9999.999999999993,0.986487746948027,0.3140131036252149,21.642267878082965,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
289426612.47167516,28866.00717870888,10026.55513385834,21.544346900318832,9999.999999999993,0.9973515196890831,0.31145104656034356,21.563400478442013,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
412462638.29013646,40615.67263778564,10155.258093803266,21.544346900318832,9999.999999999993,0.9847115560856093,0.30932507454413954,21.655272603032298,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
587801607.2274925,57486.91033844687,10224.964322606404,21.544346900318832,9999.999999999993,0.9779985224878451,0.30745027858472534,21.70470731307697,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
837677640.0682924,81848.86643270783,10234.444001212776,21.544346900318832,9999.999999999993,0.9770926489817129,0.30580369096224863,21.71141280010238,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
1193776641.7144358,117226.2178675844,10183.529447848381,21.544346900318832,9999.999999999993,0.9819778153744952,0.30436410889903287,21.675349448088504,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
1701254279.8525858,168890.49977743573,10073.120051716955,21.544346900318832,9999.999999999993,0.9927410721463109,0.303112076964711,21.596730223298625,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
2424462017.0823307,236642.11736502938,10245.26844197606,21.544346900318832,9999.999999999993,0.9760603205894367,0.30205269526222017,21.71906444834555,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
3455107294.5922184,344788.2349231277,10020.954732874085,21.544346900318832,9999.999999999993,0.9979089085388891,0.3011094606221398,21.5593849357459,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
4923882631.706752,487983.91984481236,10090.255911040336,21.544346900318832,9999.999999999993,0.9910551415309904,0.30030403871546185,21.608969690794897,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
7017038286.703836,623757.3253347694,11249.628664381304,21.544346900318832,9999.999999999993,0.8889182299556341,0.29958789686996873,22.406777195968946,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
10000000000.0,798251.0221187457,12527.387654897893,21.544346900318832,9999.999999999993,0.7982510221187451,0.2989408012420149,23.224881435246406,21.544346900318832,3.0,1.4,0.0,0.0,3.0,0.0001,hard_source_time_limited
10000.0,43.62991058578331,229.20056139786072,7.927381918011857,229.20056139786064,0.9999999999999997,0.6922972754018927,7.927381918011857,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
14251.026703029993,50.16469389661898,284.0847934286008,8.602939174403366,284.08479342860073,0.9999999999999998,0.6619421194953026,8.602939174403366,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
20309.17620904735,57.67824137053063,352.1115714776952,9.336066207473129,352.11157147769507,0.9999999999999997,0.6332261633769478,9.336066207473129,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
28942.661247167518,66.31714995516825,436.42800190800347,10.131669010244588,436.42800190800335,0.9999999999999998,0.606032838516893,10.131669010244588,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
41246.26382901348,76.24997353721864,540.9347953265927,10.995071655659734,540.9347953265925,0.9999999999999996,0.5802562590811012,10.995071655659734,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
58780.16072274912,86.27732300745664,681.29328395677,12.005088732828451,681.2932839567699,0.9999999999999998,0.5557939398008099,12.005088732828451,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
83767.76400682924,97.5079327140524,859.086657620801,13.113794419264714,859.0866576208007,0.9999999999999996,0.532559812630253,13.113794419264714,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
119377.66417144357,110.07015038660352,1084.559835270043,14.331348404823085,1084.5598352700426,0.9999999999999996,0.510470707160489,14.331348404823085,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
170125.42798525892,126.33185944981119,1346.6549825687157,15.563155409064224,1346.654982568715,0.9999999999999994,0.48944960032718227,15.563155409064224,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
242446.20170823307,142.35475701608283,1703.1127500772047,17.019620292602138,1703.1127500772038,0.9999999999999994,0.4694288313271509,17.019620292602138,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
345510.7294592218,160.22024948489562,2156.473545447787,18.620775566132522,2156.4735454477864,0.9999999999999998,0.4503455729064147,18.620775566132522,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
492388.26317067415,180.11469470311405,2733.7484261474924,20.381744395497048,2733.748426147491,0.9999999999999996,0.4321419740902985,20.381744395497048,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
701703.8286703837,202.24007249685812,3469.657719200456,22.319302709466797,3469.657719200454,0.9999999999999993,0.4147650424677978,22.319302709466797,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
1000000.0,226.8149107899727,4408.881217363992,24.45206718124839,4408.881217363989,0.9999999999999993,0.3981661623501417,24.45206718124839,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
1425102.6703029992,254.0752223680514,5608.979329116188,26.800705379805056,5608.979329116184,0.9999999999999993,0.3823006625524423,26.800705379805056,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
2030917.620904739,284.2754465557888,7144.189361096205,29.38817079406614,7144.1893610962015,0.9999999999999994,0.36712742881118465,29.38817079406614,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
2894266.1247167517,317.68938933255896,9110.364468883845,32.23996577298031,9110.364468883843,0.9999999999999998,0.35260855632359794,32.23996577298031,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
4124626.382901348,416.8933499377021,9893.720740610772,33.26915501526935,9893.720740610766,0.9999999999999994,0.3390376920182166,33.26915501526935,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
5878016.072274912,591.584270147493,9936.058764391102,33.323318812360995,9936.058764391095,0.9999999999999992,0.32717259000550897,33.323318812360995,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
8376776.400682924,848.4599712610491,9872.918799260135,33.24249014074158,9872.918799260131,0.9999999999999997,0.31696916681883197,33.24249014074158,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
11937766.417144358,1199.6642955467328,9950.922488448206,33.34230035252395,9950.9224884482,0.9999999999999992,0.30793976153828356,33.34230035252395,33.404849835132445,3.0,1.4,0.25,0.125,2.625,0.0001,hard_source_time_limited
