case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
haar,spectral_oracle,250,0.7452479250534022,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,500,0.4481998175821371,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,1000,0.25371442716252796,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,2000,0.1286970432652606,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,4000,0.0519587311998618,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,8000,0.013797599891993681,0.5,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,spectral_oracle,250,0.7401840407409601,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,500,0.4515644480168953,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,1000,0.2595982242740561,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,2000,0.12856996557615308,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,4000,0.05255359655867641,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,8000,0.014067704261101387,0.5,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,spectral_oracle,250,0.7777021992051764,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,500,0.45991315274864875,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,1000,0.2568747265353801,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,2000,0.12986959787768212,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,4000,0.05208601949091425,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,8000,0.013824766742422744,0.5,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,spectral_oracle,250,0.7180160940775666,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,500,0.44358261908470337,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,1000,0.25655620663840156,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,2000,0.13054201453782766,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,4000,0.05237210171251977,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,8000,0.013958062676081061,0.5,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,spectral_oracle,250,0.7359006719571437,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,spectral_oracle,500,0.4546831151207913,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,spectral_oracle,1000,0.2580689070888025,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,spectral_oracle,2000,0.12764961816837408,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,spectral_oracle,4000,0.05109179732213423,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,spectral_oracle,8000,0.013726300165912683,0.5,1.500000000000001,21.4696184256474,4,1.5,1.4,512
