case,optimizer,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
haar,spectral_oracle,250,0.7434101862068498,0.021742700921514254,0.5,-1.235355147103066
haar,spectral_oracle,500,0.4515886305106352,0.006213983470833851,0.5,-1.235355147103066
haar,spectral_oracle,1000,0.25696249833983364,0.002173357697738754,0.5,-1.235355147103066
haar,spectral_oracle,2000,0.1290656478850595,0.001141567404895549,0.5,-1.235355147103066
haar,spectral_oracle,4000,0.05201244925682129,0.0005652628780103216,0.5,-1.235355147103066
haar,spectral_oracle,8000,0.01387488674750231,0.0001366199782403238,0.5,-1.235355147103066
