case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
aligned,adam,250,0.29009547075967945,0.5069179389353211,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,500,0.09208511446840803,0.505318241747061,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,1000,0.008660240627046909,0.4937433268868858,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,2000,0.002295883610346402,0.4837826555448995,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,4000,0.0016936485100980795,0.4824489636123205,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,8000,0.0022801234305063335,0.4794280071087941,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,adam,250,0.28667570646362756,0.509199028059445,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,500,0.095456815598757,0.5033660368105994,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,1000,0.009201322079856354,0.4936368975188953,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,2000,0.0016657538804777461,0.48636533106450697,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,4000,0.002151877895292432,0.48773631748365853,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,8000,0.0015550977040983843,0.4830948088862692,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,adam,250,0.2974755973386043,0.5061942048520229,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,500,0.09128277246438474,0.5022274660024324,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,1000,0.008481322109091449,0.4888673884040996,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,2000,0.0019134891136812606,0.4833827397139516,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,4000,0.0019465134892165809,0.4874966217974158,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,8000,0.0019723277510981813,0.48257586071772507,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,adam,250,0.2778920230685772,0.5071034735841142,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,500,0.0918465299797444,0.5087157768533239,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,1000,0.00843449108179005,0.4840651950815965,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,2000,0.0023120852535377626,0.49229545763786997,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,4000,0.0023881810034431135,0.4846545858218554,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,8000,0.00214385813870156,0.4861811202454832,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,adam,250,0.2918936010000601,0.5084547164253348,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,500,0.0909576498978158,0.5069491718746357,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,1000,0.008336707777515254,0.49036433522902756,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,2000,0.002737820230381194,0.48381949989500106,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,4000,0.0015206256323972303,0.4863324415715381,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,adam,8000,0.0025473978484915733,0.48382623286147164,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
