case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
aligned,rmsprop,250,0.04795818848531208,0.5044487147614638,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,500,0.007566717246530711,0.4927368096176662,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,1000,0.00589856358810836,0.4890354745259087,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,2000,0.005374052219511541,0.48917682198864776,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,4000,0.004167538831573919,0.4890134597304293,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,8000,0.003945777569717434,0.4825815864877868,1.4999999999999987,11585.237502960394,0,1.5,1.4,512
aligned,rmsprop,250,0.054896405882081646,0.5030646298999897,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,500,0.009273185771344353,0.489399541487904,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,1000,0.0047685835514312035,0.4878910523308361,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,2000,0.004268177692078602,0.4893208852773474,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,4000,0.004495951563852109,0.49111466733359066,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,8000,0.0037690687954148525,0.48961456089644284,1.4999999999999987,11585.237502960394,1,1.5,1.4,512
aligned,rmsprop,250,0.05285830241892457,0.5053229872298137,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,500,0.008446031238637661,0.49363381782304006,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,1000,0.0054685631431433245,0.4854719911476998,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,2000,0.00446252948287002,0.48606980372594444,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,4000,0.004776201830820784,0.4896426477956516,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,8000,0.004407706650745795,0.4870163468452452,1.4999999999999987,11585.237502960394,2,1.5,1.4,512
aligned,rmsprop,250,0.050551411393356865,0.5019931636904587,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,500,0.00907906907901283,0.49674526071805714,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,1000,0.00498433928035923,0.48561724321609845,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,2000,0.007049259567155814,0.49519649955548184,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,4000,0.0036036256240509434,0.4885047363650853,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,8000,0.004826585820858896,0.4930890667461253,1.4999999999999987,11585.237502960394,3,1.5,1.4,512
aligned,rmsprop,250,0.0545215322043091,0.5087272312378641,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,rmsprop,500,0.008595711322488158,0.4935447712381581,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,rmsprop,1000,0.005228318162986649,0.48490199468376916,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,rmsprop,2000,0.005338940985975804,0.48689401522998066,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,rmsprop,4000,0.004360010268494439,0.4891952654029993,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
aligned,rmsprop,8000,0.00473430634657303,0.48541896370162985,1.4999999999999987,11585.237502960394,4,1.5,1.4,512
