a,b,theta,q_eff,alpha,phase,weight_decay,obs_M_exp,obs_N_exp,obs_K_exp,obs_n_eff_exp,obs_gamma_eff_exp,obs_risk_exp,pred_M_exp,pred_N_exp,pred_K_exp,pred_risk_exp,pred_n_eff_exp,pred_gamma_eff_exp,M_abs_error,N_abs_error,K_abs_error,n_eff_abs_error,gamma_eff_abs_error,risk_abs_error
1.5,1.4,0.0,0.0,1.5,hard_source_time_limited,0.0,0.41578640686250296,0.5842135931374972,0.41578640686250296,0.6236796102937544,0.03946601715625734,-0.16666473606085982,0.4,0.6,0.4,-0.15999999999999998,0.6,0.0,0.015786406862502933,0.015786406862502766,0.015786406862502933,0.023679610293754427,0.03946601715625734,0.006664736060859849
1.5,1.4,0.25,0.125,1.3125,easy_source_variance_limited,0.0,0.41578640686250296,0.5842135931374972,0.41578640686250296,0.5457196590070351,-0.038493934130461996,-0.16666473606085982,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.16666666666666663,0.546875,-0.0364583333333333,0.00088025980416373,0.000880259804163841,0.00088025980416373,0.0011553409929648817,0.002035600797128695,1.9306058068047083e-06
1.5,1.4,0.5,0.25,1.125,easy_source_variance_limited,0.0,0.41578640686250296,0.5842135931374972,0.41578640686250296,0.46775970772031594,-0.11645388541718131,-0.16666473606085982,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.16666666666666663,0.46875,-0.1145833333333333,0.00088025980416373,0.000880259804163841,0.00088025980416373,0.0009902922796840574,0.0018705520838480094,1.9306058068047083e-06
1.5,1.4,0.75,0.375,0.9375,easy_source_variance_limited,0.0,0.41578640686250296,0.5842135931374972,0.41578640686250296,0.3897997564335968,-0.1944138367039006,-0.16666473606085982,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.16666666666666663,0.390625,-0.19270833333333331,0.00088025980416373,0.000880259804163841,0.00088025980416373,0.0008252435664031776,0.0017055033705672962,1.9306058068047083e-06
1.5,1.4,1.0,0.5,0.75,easy_source_variance_limited,0.0,0.41578640686250296,0.5842135931374972,0.41578640686250296,0.3118398051468773,-0.27237378799061995,-0.16666473606085982,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.16666666666666663,0.3125,-0.2708333333333333,0.00088025980416373,0.000880259804163841,0.00088025980416373,0.0006601948531226864,0.0015404546572866384,1.9306058068047083e-06
