case,optimizer,step,excess_risk,q_eff,alpha_orig,diag_condition,trial,a,b,dimension
haar,sgd,250,0.5960266549255987,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,500,0.4556993012795942,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,1000,0.34723592204145776,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,2000,0.2540809552781133,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,4000,0.17776456800750245,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,8000,0.11638924376131835,0.0,1.4999999999999996,17.813386463390707,0,1.5,1.4,512
haar,sgd,250,0.5917614631495084,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,500,0.461541633866725,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,1000,0.34666698494790593,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,2000,0.253681857692822,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,4000,0.1825115537613005,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,8000,0.11634701815255426,0.0,1.4999999999999991,16.462244058909047,1,1.5,1.4,512
haar,sgd,250,0.6059357412228182,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,500,0.46011551620612884,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,1000,0.3481960675429186,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,2000,0.2545696100634107,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,4000,0.17773654316644968,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,8000,0.11584367485353382,0.0,1.4999999999999982,21.974530718200988,2,1.5,1.4,512
haar,sgd,250,0.5815310790600342,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,500,0.4508247535359855,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,1000,0.34531326380332916,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,2000,0.2558840958666245,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,4000,0.1789913608532549,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,8000,0.1158488103088642,0.0,1.4999999999999998,17.955197249695942,3,1.5,1.4,512
haar,sgd,250,0.5976630480562607,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,sgd,500,0.4581960019848432,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,sgd,1000,0.3459158805001229,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,sgd,2000,0.2533119150530406,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,sgd,4000,0.1767097788882323,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
haar,sgd,8000,0.1157826014679664,0.0,1.500000000000001,21.4696184256474,4,1.5,1.4,512
